,0,1,2
0,Money to Burn,9781540610782,"{'ISBN-13': '9781540610782', 'Title': 'Money To Burn', 'Authors': ['Bill Brown'], 'Publisher': 'Createspace Independent Publishing Platform', 'Year': '2017', 'Language': 'en'}"
1,Executive Power (The Mitch Rapp Series),9781982147426,"{'ISBN-13': '9781982147426', 'Title': 'Executive Power', 'Authors': ['Vince Flynn'], 'Publisher': 'Atria/Emily Bestler Books', 'Year': '2020', 'Language': 'en'}"
2,The Lady from Zagreb (A Bernie Gunther Novel),9781101982518,"{'ISBN-13': '9781101982518', 'Title': 'The Lady From Zagreb', 'Authors': ['Philip Kerr'], 'Publisher': ""G.P. Putnam's Sons"", 'Year': '2016', 'Language': 'en'}"
3,Rest in Peach: A Georgia Peach Mystery,9780425278567,"{'ISBN-13': '9780425278567', 'Title': 'Rest In Peach', 'Authors': ['Susan Furlong'], 'Publisher': 'Berkley', 'Year': '2016', 'Language': 'en'}"
4,"Fingal O'Reilly, Irish Doctor: An Irish Country Novel (Irish Country Books)",9780765370372,"{'ISBN-13': '9780765370372', 'Title': ""Fingal O'Reilly, Irish Doctor - An Irish Country Novel"", 'Authors': ['Patrick Taylor'], 'Publisher': 'Forge Books', 'Year': '2016', 'Language': 'en'}"
5,The Second Rumpole Omnibus,9780140089585,"{'ISBN-13': '9780140089585', 'Title': 'The Second Rumpole Omnibus', 'Authors': ['John Mortimer'], 'Publisher': 'Penguin', 'Year': '1988', 'Language': 'en'}"
6,Plum Island (Special Price),9781455593873,"{'ISBN-13': '9781455593873', 'Title': 'Plum Island (Special Price)', 'Authors': ['Nelson DeMille'], 'Publisher': 'Grand Central Publishing', 'Year': '2015', 'Language': 'en'}"
7,The Cruelest Month: A Chief Inspector Gamache Novel,9780312573508,"{'ISBN-13': '9780312573508', 'Title': 'The Cruelest Month - A Chief Inspector Gamache Novel', 'Authors': ['Louise Penny'], 'Publisher': 'Minotaur Books', 'Year': '2011', 'Language': 'en'}"
8,Fear City (Repairman Jack),9780765368058,"{'ISBN-13': '9780765368058', 'Title': 'Fear City', 'Authors': ['F. Paul Wilson'], 'Publisher': 'Tor Books', 'Year': '2015', 'Language': 'en'}"
9,Her: A Novel,9780316369886,"{'ISBN-13': '9780316369886', 'Title': 'Her - A Novel', 'Authors': ['Harriet Lane'], 'Publisher': 'Back Bay Books', 'Year': '2015', 'Language': 'en'}"
