,0,1,2
0,Death at the Chateau Bremont: A Verlaque and Bonnet Mystery (Verlaque and Bonnet Mysteries),9781494549190,{}
1,"George R. R. Martin's A Game of Thrones 5-Book Boxed Set (Song of Ice and Fire series): A Game of Thrones, A Clash of Kings, A Storm of Swords, A Feast for Crows, and A Dance with Dragons",9780345535528,"{'ISBN-13': '9780345535528', 'Title': 'A Game Of Thrones - A Game Of Thrones, A Clash Of Kings, A Storm Of Swords, A Feast For Crows, And A Dance With Dragons', 'Authors': ['George R. R. Martin'], 'Publisher': 'Bantam Books', 'Year': '2013', 'Language': 'en'}"
2,To Love a Cowboy,9780979504884,"{'ISBN-13': '9780979504884', 'Title': 'To Love A Cowboy', 'Authors': ['Rhianne Aile'], 'Publisher': 'Dreamspinner Press LLC', 'Year': '2007', 'Language': 'en'}"
3,Scaling Her Dragon (Paranormal Dating Agency) (Volume 8),9781517158057,"{'ISBN-13': '9781517158057', 'Title': 'Scaling Her Dragon', 'Authors': ['Milly Taiden'], 'Publisher': 'CreateSpace', 'Year': '2015', 'Language': 'en'}"
4,Whispers in the Wind (Wild West Wind) (Volume 2),9780764204166,"{'ISBN-13': '9780764204166', 'Title': 'Whispers In The Wind', 'Authors': ['Lauraine Snelling'], 'Publisher': 'Bethany House Publishers', 'Year': '2012', 'Language': 'en'}"
5,Kitty Anne in Charge [Cattleman's Club 6] (Siren Publishing Menage Everlasting),9781632593740,"{'ISBN-13': '9781632593740', 'Title': ""Kitty Anne In Charge [Cattleman's Club 6] (Siren Publishing Menage Everlasting)"", 'Authors': ['Jenny Penn'], 'Publisher': '', 'Year': '2015', 'Language': 'en'}"
6,The Frontiersmen: A Narrative,9780945084914,"{'ISBN-13': '9780945084914', 'Title': 'The Frontiersmen - A Narrative', 'Authors': ['Allan W. Eckert'], 'Publisher': '', 'Year': '2001', 'Language': 'en'}"
7,"FINAL FANTASY Box Set (FFVII, FFVIII, FFIX): Official Game Guides",9781101898048,"{'ISBN-13': '9781101898048', 'Title': 'FINAL FANTASY Box Set (FFVII, FFVIII, FFIX) - Official Game Guide', 'Authors': ['Prima Games'], 'Publisher': '', 'Year': '2015', 'Language': 'en'}"
8,Hot Alphas,9780312389147,"{'ISBN-13': '9780312389147', 'Title': 'Hot Alphas - Four Steamy Short Stories', 'Authors': ['Lora Leigh', 'Laurelin McGee', 'Shiloh Walker', 'Kate Douglas'], 'Publisher': ""St. Martin's Paperbacks"", 'Year': '2015', 'Language': 'en'}"
9,Deathwatch Kit,9781589947795,"{'ISBN-13': '9781589947795', 'Title': ""Deathwatch RPG - Game Master's Tool Kit"", 'Authors': ['Fantasy Flight Games'], 'Publisher': 'Fantasy Flight Pub Incorporated', 'Year': '2010', 'Language': 'en'}"
