,0,1,2
0,Reformed Dogmatics: Theology Proper,9781577995838,"{'ISBN-13': '9781577995838', 'Title': 'Reformed Dogmatics - Theology Proper', 'Authors': ['Geerhardus Vos', 'Richard B. Gaffin, Jr.'], 'Publisher': '', 'Year': '2014', 'Language': 'en'}"
1,Logic in Games,9780262019903,"{'ISBN-13': '9780262019903', 'Title': 'Logic In Games', 'Authors': ['Johan Van Benthem'], 'Publisher': 'MIT Press', 'Year': '2014', 'Language': 'en'}"
2,The Deliberate Corruption of Climate Science,9780988877740,"{'ISBN-13': '9780988877740', 'Title': 'The Deliberate Corruption Of Climate Science', 'Authors': ['Tim Ball'], 'Publisher': '', 'Year': '2014', 'Language': 'en'}"
3,"Fodor's Essential India: with Delhi, Rajasthan, Mumbai & Kerala (Full-color Travel Guide)",9781640971226,"{'ISBN-13': '9781640971226', 'Title': ""Fodor's Essential India"", 'Authors': [""Fodor's Travel Guides""], 'Publisher': 'Full-Color Travel Guide', 'Year': '2019', 'Language': 'en'}"
4,Requiem (Choral Large Works),9780793555130,"{'ISBN-13': '9780793555130', 'Title': 'Requiem', 'Authors': ['Wolfgang Amadeus Mozart'], 'Publisher': 'G Schirmer Incorporated', 'Year': '1986', 'Language': 'en'}"
5,The 2011-2016 World Outlook for Cystic Fibrosis Drugs,,{}
6,"SSCP Systems Security Certified Practitioner All-in-One Exam Guide, Second Edition",9781259583070,"{'ISBN-13': '9781259583070', 'Title': 'SSCP Systems Security Certified Practitioner All-In-One Exam Guide, Second Edition', 'Authors': ['Darril Gibson'], 'Publisher': 'McGraw-Hill Education', 'Year': '2015', 'Language': 'en'}"
7,Into the Sound Country: A Carolinian's Coastal Plain,9780807846865,"{'ISBN-13': '9780807846865', 'Title': ""Into The Sound Country - A Carolinian's Coastal Plain"", 'Authors': ['Bland Simpson'], 'Publisher': 'Univ of North Carolina Press', 'Year': '1997', 'Language': 'en'}"
8,The White Heat: My Autobiography,9780717169344,"{'ISBN-13': '9780717169344', 'Title': 'The White Heat - My Autobiography', 'Authors': ['Tomás Ó Sé'], 'Publisher': 'Gill Books', 'Year': '2015', 'Language': 'en'}"
9,3060 (Battletech Technical Readout),9781555603489,"{'ISBN-13': '9781555603489', 'Title': 'BattleTech - The Future Of Warfare, 8622 Technical Readout, 3060', 'Authors': ['F a S a Corporation', 'Fasa'], 'Publisher': 'Fasa', 'Year': '1997', 'Language': 'en'}"
