,0,1,2
0,"The Complete Guide to Growing Your Own Hops, Malts, and Brewing Herbs: Everything You Need to Know Explained Simply (Back-To-Basics) (Back to Basics Growing)",9781601383532,"{'ISBN-13': '9781601383532', 'Title': 'The Complete Guide To Growing Your Own Hops, Malts, And Brewing Herbs - Everything You Need To Know Explained Simply', 'Authors': ['John N. Peragine'], 'Publisher': 'Atlantic Publishing Company', 'Year': '2011', 'Language': 'en'}"
1,"American Map Huntsville, Al Atlas",9780841608788,"{'ISBN-13': '9780841608788', 'Title': 'American Map Huntsville, Al Atlas', 'Authors': ['American Map Company'], 'Publisher': '', 'Year': '2008', 'Language': 'en'}"
2,Tales of Heresy (The Horus Heresy),9781849708098,"{'ISBN-13': '9781849708098', 'Title': 'Tales Of Heresy', 'Authors': ['Lindsey Priestley', 'Nick Kyme'], 'Publisher': 'Games Workshop', 'Year': '2018', 'Language': 'en'}"
3,Construction Supervisor Cal/OSHA Compliance Guide,9781935914327,"{'ISBN-13': '9781935914327', 'Title': 'Construction Supervisor Cal/OSHA Compliance Guide', 'Authors': ['Mike Leuck'], 'Publisher': '', 'Year': '2013', 'Language': 'en'}"
4,Natural Law: An Introduction to Legal Philosophy (Comparative Urban and Community Research),9781560006732,"{'ISBN-13': '9781560006732', 'Title': 'Natural Law - An Introduction To Legal Philosophy', 'Authors': [""Alessandro Passerin d'Entrèves""], 'Publisher': 'Transaction Pub', 'Year': '1951', 'Language': 'en'}"
5,Seven Sisters Style: The All-American Preppy Look,9780789332950,"{'ISBN-13': '9780789332950', 'Title': 'Seven Sisters Style - The All-American Preppy Look', 'Authors': ['Rebecca C. Tuite'], 'Publisher': 'Rizzoli Publications', 'Year': '2017', 'Language': 'en'}"
6,The Berenstain Bears Blessed are the Peacemakers (Berenstain Bears/Living Lights),9780310734819,"{'ISBN-13': '9780310734819', 'Title': 'The Berenstain Bears Blessed Are The Peacemakers', 'Authors': ['Mike Berenstain'], 'Publisher': 'Berenstain Bears/Living Lights', 'Year': '2014', 'Language': 'en'}"
7,The Complete Guide to Professional Wedding Photography: Creating a more profitable and fulfilling business,9780240808901,"{'ISBN-13': '9780240808901', 'Title': 'The Complete Guide To Professional Wedding Photography - Creating A More Profitable And Fulfilling Business', 'Authors': ['Damien Lovegrove'], 'Publisher': 'Taylor & Francis', 'Year': '2007', 'Language': 'en'}"
8,The Landmark Arrian: The Campaigns of Alexander (Landmark (Anchor Books)),9781400079674,"{'ISBN-13': '9781400079674', 'Title': 'The Landmark Arrian - The Campaigns Of Alexander', 'Authors': ['James S. Romm'], 'Publisher': 'Anchor', 'Year': '2012', 'Language': 'en'}"
9,"Inbound Marketing, Revised and Updated: Attract, Engage, and Delight Customers Online",9781118896655,"{'ISBN-13': '9781118896655', 'Title': 'Inbound Marketing, Revised And Updated - Attract, Engage, And Delight Customers Online', 'Authors': ['Brian Halligan', 'Dharmesh Shah'], 'Publisher': 'John Wiley & Sons', 'Year': '2014', 'Language': 'en'}"
