,0,1,2
0,Leonardo da Vinci (Giants of Science),9780670059201,"{'ISBN-13': '9780670059201', 'Title': 'Leonardo Da Vinci', 'Authors': ['Kathleen Krull'], 'Publisher': 'Viking Adult', 'Year': '2005', 'Language': 'en'}"
1,Forgotten Tribes: Unrecognized Indians and the Federal Acknowledgment Process,9780803283213,"{'ISBN-13': '9780803283213', 'Title': 'Forgotten Tribes - Unrecognized Indians And The Federal Acknowledgment Process', 'Authors': ['Mark Edwin Miller'], 'Publisher': 'U of Nebraska Press', 'Year': '2006', 'Language': 'en'}"
2,"The Umbrella Academy, Vol. 1",9781593079789,{}
3,NightWatch: A Practical Guide to Viewing the Universe,9781554071470,"{'ISBN-13': '9781554071470', 'Title': 'NightWatch - A Practical Guide To Viewing The Universe', 'Authors': ['Terence Dickinson'], 'Publisher': 'Buffalo ; Richmond Hill, Ont. : Firefly Books', 'Year': '2006', 'Language': 'en'}"
4,Unicycling,9780913999059,"{'ISBN-13': '9780913999059', 'Title': 'The Complete Book Of Unicycling', 'Authors': ['Jack Wiley'], 'Publisher': '', 'Year': '1984', 'Language': 'en'}"
5,"History of the United States Capitol: A Chronicle of Design, Construction, and Politics (Senate Document)",9780160508301,"{'ISBN-13': '9780160508301', 'Title': 'History Of The United States Capitol - A Chronicle Of Design, Construction, And Politics', 'Authors': ['William Charles Allen'], 'Publisher': 'United States Government Printing', 'Year': '2001', 'Language': 'en'}"
6,The Girl of Fire and Thorns,9780062026507,"{'ISBN-13': '9780062026507', 'Title': 'The Girl Of Fire And Thorns', 'Authors': ['Rae Carson'], 'Publisher': 'Greenwillow Books', 'Year': '2012', 'Language': 'en'}"
7,The 2009 Import and Export Market for Blankets and Traveling Rugs in Latvia,9780546357325,{}
8,Pinocchio: The Making of the Disney Epic,9781616288099,"{'ISBN-13': '9781616288099', 'Title': 'Pinocchio - The Making Of The Disney Epic', 'Authors': ['J.B. Kaufman'], 'Publisher': 'Walt Disney Family Foundation Press', 'Year': '2015', 'Language': 'en'}"
9,Cell Fusion: Overviews and Methods (Methods in Molecular Biology),9781493949465,"{'ISBN-13': '9781493949465', 'Title': 'Cell Fusion - Overviews And Methods', 'Authors': ['Kurt Pfannkuche'], 'Publisher': 'Humana Press', 'Year': '2016', 'Language': 'en'}"
