,0,1,2
0,Steens Mountain,9780870040283,"{'ISBN-13': '9780870040283', 'Title': ""Steens Mountain In Oregon's High Desert Country"", 'Authors': ['Charles Conkling', 'Edwin Russell Jackman', 'John Scharff'], 'Publisher': 'Caxton Press', 'Year': '1967', 'Language': 'en'}"
1,Panico (Spanish Edition),9788498001839,"{'ISBN-13': '9788498001839', 'Title': 'Panico / Panic', 'Authors': ['Jeff Abbott'], 'Publisher': '', 'Year': '2008', 'Language': 'es'}"
2,The First Fifteen Lives of Harry August,9780316399623,"{'ISBN-13': '9780316399623', 'Title': 'The First Fifteen Lives Of Harry August', 'Authors': ['Claire North'], 'Publisher': 'Redhook', 'Year': '2014', 'Language': 'en'}"
3,"enVision Math, Grade 6",9780328272853,"{'ISBN-13': '9780328272853', 'Title': 'EnvisionMath, Grade 6', 'Authors': ['Scott Foresman', 'Addison Wesley'], 'Publisher': 'Scott Foresman & Company', 'Year': '2007', 'Language': 'en'}"
4,Bourbon Curious: A Simple Tasting Guide for the Savvy Drinker,9780760347409,"{'ISBN-13': '9780760347409', 'Title': 'Bourbon Curious - A Simple Tasting Guide For The Savvy Drinker', 'Authors': ['Fred Minnick'], 'Publisher': '', 'Year': '2015', 'Language': 'en'}"
5,Principles of Remedies Law (Concise Hornbook Series) (Concise Hornbook),9781647084080,"{'ISBN-13': '9781647084080', 'Title': 'Principles Of Remedies Law', 'Authors': ['Russell Weaver', 'Michael Kelly'], 'Publisher': 'West Academic Publishing', 'Year': '2022', 'Language': 'en'}"
6,The Complete Book of Golf Games,9780914457954,"{'ISBN-13': '9780914457954', 'Title': 'The Complete Book Of Golf Games', 'Authors': ['Scott Johnston'], 'Publisher': 'Mustang Publication', 'Year': '1999', 'Language': 'en'}"
7,80 Time Honored Smoothie Recipes: Great Smoothies to Suit All Tastes: The Best Smoothie Recipes to Suit All Occasions,9781628840346,"{'ISBN-13': '9781628840346', 'Title': 'Wiccan Spells For Beginners - Simple Magic Spells & Rituals To Improve Your Health, Your Wealth And Your Relationships Fast', 'Authors': ['Hill Naomi'], 'Publisher': 'Cedric Dufay', 'Year': '2013', 'Language': 'en'}"
8,"Jesus-Centered Bible NLT, Charcoal",9781470744854,"{'ISBN-13': '9781470744854', 'Title': 'Jesus-Centered Bible Nlt, Charcoal', 'Authors': ['Group Publishing'], 'Publisher': 'Group Publishing (Company)', 'Year': '2019', 'Language': 'en'}"
9,"Puff Pastry Perfection: More Than 175 Recipes for Appetizers, Entrees, & Sweets Made with Frozen Puff Pastry Dough",9781581825428,"{'ISBN-13': '9781581825428', 'Title': 'Puff Pastry Perfection - More Than 175 Recipes For Appetizers, Entrees, And Sweets Made With Frozen Puff Pastry Dough', 'Authors': ['Camilla V. Saulsbury'], 'Publisher': 'Cumberland House Publishing', 'Year': '2006', 'Language': 'en'}"
