,0,1,2
0,The SBL Handbook of Style,9781589839649,"{'ISBN-13': '9781589839649', 'Title': 'The SBL Handbook Of Style', 'Authors': ['Society of Biblical Literature'], 'Publisher': 'SBL Press', 'Year': '2014', 'Language': 'en'}"
1,The Chicken-Fried Rat: Tales Too Gross to Be True (Harper Trophy),9780064407014,"{'ISBN-13': '9780064407014', 'Title': 'The Chicken-Fried Rat - Tales Too Gross To Be True', 'Authors': ['Cylin Busby'], 'Publisher': 'Trophy Press', 'Year': '1998', 'Language': 'en'}"
2,Surgery of the Foot and Ankle (2-Volume Set),9780323072427,"{'ISBN-13': '9780323072427', 'Title': ""Mann's Surgery Of The Foot And Ankle"", 'Authors': ['Michael J. Coughlin', 'Charles L. Saltzman', 'Robert Bentley Anderson'], 'Publisher': '', 'Year': '2013', 'Language': 'en'}"
3,The Science of Attitudes,9781138820791,"{'ISBN-13': '9781138820791', 'Title': 'The Science Of Attitudes', 'Authors': ['Joel Cooper', 'Shane J. Blackman', 'Kyle Keller'], 'Publisher': 'Psychology Press', 'Year': '2015', 'Language': 'en'}"
4,"Advanced Topics in System and Signal Theory: A Mathematical Approach (Foundations in Signal Processing, Communications and Networking)",9783642260964,"{'ISBN-13': '9783642260964', 'Title': 'Advanced Topics In System And Signal Theory - A Mathematical Approach', 'Authors': ['Volker Pohl', 'Holger Boche'], 'Publisher': 'Springer', 'Year': '2012', 'Language': 'en'}"
5,"Kenya: The Politics of Participation and Control (Center for International Affairs, Harvard University)",9780691608310,"{'ISBN-13': '9780691608310', 'Title': 'Kenya - The Politics Of Participation And Control', 'Authors': ['Henry Bienen'], 'Publisher': 'Center for International Affai', 'Year': '2015', 'Language': 'en'}"
6,Gospel Hymns with a Velvet Touch: 10 Elegant Settings of Beloved Hymns (Sacred Performer Collections),9781470616663,"{'ISBN-13': '9781470616663', 'Title': 'Gospel Hymns With A Velvet Touch - 10 Elegant Settings Of Beloved Hymns', 'Authors': [''], 'Publisher': 'Alfred Music', 'Year': '2014', 'Language': 'en'}"
7,Know Yourself: An Explanation of the Oneness of Being,9780904975659,"{'ISBN-13': '9780904975659', 'Title': 'Know Yourself - An Explanation Of The Oneness Of Being', 'Authors': ['Ibn al-Arabi', ""Muhyiddin Ibn 'Arabi"", 'Awḥad Al-dīn Balyānī'], 'Publisher': 'Anchor Books', 'Year': '2011', 'Language': 'en'}"
8,The Art of Spiritual Dreaming,9781570431494,"{'ISBN-13': '9781570431494', 'Title': 'The Art Of Spiritual Dreaming', 'Authors': ['Harold Klemp'], 'Publisher': '', 'Year': '1999', 'Language': 'en'}"
9,"God is Not Here: A Soldier's Struggle with Torture, Trauma, and the Moral Injuries of War",9781605987743,"{'ISBN-13': '9781605987743', 'Title': ""God Is Not Here - A Soldier's Struggle With Torture, Trauma, And The Moral Injuries Of War"", 'Authors': ['Bill Russell Edmonds (Lieutenant Colonel)'], 'Publisher': '', 'Year': '2015', 'Language': 'en'}"
