,0,1,2
0,"All About Attention Deficit Disorder: Symptoms, Diagnosis and Treatment: Children and Adults",9781889140117,"{'ISBN-13': '9781889140117', 'Title': 'All About Attention Deficit Disorder', 'Authors': ['Thomas W. Phelan'], 'Publisher': 'Parentmagic Incorporated', 'Year': '2000', 'Language': 'en'}"
1,Reservation Blues,9780802141903,"{'ISBN-13': '9780802141903', 'Title': 'Reservation Blues', 'Authors': ['Sherman Alexie'], 'Publisher': '', 'Year': '2005', 'Language': 'en'}"
2,An Iliad,9780140275360,"{'ISBN-13': '9780140275360', 'Title': 'The Iliad - (Penguin Classics Deluxe Edition)', 'Authors': ['Homer'], 'Publisher': 'Penguin', 'Year': '1998', 'Language': 'en'}"
3,Shadowrun Runners Toolkit Alphaware,9781936876938,"{'ISBN-13': '9781936876938', 'Title': 'Shadowrun Runners Toolkit Alphaware', 'Authors': ['Catalyst Game Labs'], 'Publisher': 'Catalyst Game Labs', 'Year': '2014', 'Language': 'en'}"
4,Negros & SiquiJor (Philippines),9780824858872,"{'ISBN-13': '9780824858872', 'Title': 'In Pursuit Of Progress - Narratives Of Development On A Philippine Island', 'Authors': ['Hannah C. M. Bulloch'], 'Publisher': 'Southeast Asia: Politics, Mean', 'Year': '2018', 'Language': 'en'}"
5,American Reform Judaism: An Introduction,9780813532196,"{'ISBN-13': '9780813532196', 'Title': 'American Reform Judaism - An Introduction', 'Authors': ['Dana Evan Kaplan'], 'Publisher': '', 'Year': '2003', 'Language': 'en'}"
6,The CSI Construction Specifications Practice Guide,9780470635209,"{'ISBN-13': '9780470635209', 'Title': 'The CSI Construction Specifications Practice Guide', 'Authors': ['Construction Specifications Institute'], 'Publisher': 'Wiley', 'Year': '2011', 'Language': 'en'}"
7,The Meaning of Icons,9780913836996,"{'ISBN-13': '9780913836996', 'Title': 'The Meaning Of Icons', 'Authors': ['Léonide Ouspensky', 'Vladimir Lossky'], 'Publisher': ""St Vladimir's Seminary Press"", 'Year': '1982', 'Language': 'en'}"
8,Am I small? Yes p'vo k'r yem?: Children's Picture Book English-Armenian (Bilingual Edition),9781493720958,"{'ISBN-13': '9781493720958', 'Title': ""Am I Small? / Yes P'vo K'r Yem? - Children's Picture Book"", 'Authors': ['Philipp Winterberg', 'Nadja Wichmann'], 'Publisher': '', 'Year': '2014', 'Language': 'en'}"
9,The Story of the Florida Marlins (Baseball: the Great American Game),9780898126396,"{'ISBN-13': '9780898126396', 'Title': 'The Story Of The Florida Marlins', 'Authors': ['Sara Gilbert'], 'Publisher': 'Creative Paperbacks', 'Year': '2012', 'Language': 'en'}"
