,0,1,2
0,Computerised Reservations Systems in the Air Transport Industry,9789065443571,"{'ISBN-13': '9789065443571', 'Title': 'Computerised Reservations Systems In The Air Transport Industry', 'Authors': ['P. Nikolai Ehlers', 'P. Ehlers'], 'Publisher': 'Springer', 'Year': '1988', 'Language': 'en'}"
1,The Low Carb High Fat Cookbook: 100 Recipes to Lose Weight and Feel Great,9781620877838,"{'ISBN-13': '9781620877838', 'Title': 'The Low Carb High Fat Cookbook - 100 Recipes To Lose Weight And Feel Great', 'Authors': ['Sten Sture Skaldeman'], 'Publisher': 'Skyhorse', 'Year': '2013', 'Language': 'en'}"
2,Evaluation of Industrial Disability: Prepared by the Committee of the California Medical Association and Industrial Accident Commission of the State ... of Joint Measures in Industrial Injury Cases.,9780195011432,"{'ISBN-13': '9780195011432', 'Title': 'Evaluation Of Industrial Disability - Prepared By The Committee Of The California Medical Association And Industrial Accident Commission Of The State Of California For Standardization Of Joint Measures In Industrial Injury Cases', 'Authors': ['Packard Thurber'], 'Publisher': 'OUP USA', 'Year': '1963', 'Language': 'en'}"
3,Amish Confidential,9781501110313,"{'ISBN-13': '9781501110313', 'Title': 'Amish Confidential', 'Authors': ['Levi Stoltzfus', 'Ellis Henican'], 'Publisher': 'Simon and Schuster', 'Year': '2015', 'Language': 'en'}"
4,Everybody Loves Tank Girl,9780857687500,"{'ISBN-13': '9780857687500', 'Title': 'Everybody Loves Tank Girl', 'Authors': ['Alan Martin'], 'Publisher': 'Titan Books (US, CA)', 'Year': '2013', 'Language': 'en'}"
5,"Colorado, Yesterday & Today",9780976921806,"{'ISBN-13': '9780976921806', 'Title': 'Colorado - Yesterday & Today', 'Authors': ['Joseph Collier', 'Grant Collier'], 'Publisher': 'Grant Collier', 'Year': '2005', 'Language': 'en'}"
6,The Cuban Flavor: A Cookbook,9780941010009,"{'ISBN-13': '9780941010009', 'Title': 'The Cuban Flavor - A Cookbook', 'Authors': ['Raquel Rábade Roque'], 'Publisher': 'Downtown Book Center Incorporated', 'Year': '1979', 'Language': 'en'}"
7,World War 2 German War Booty a Study in Photographs (Schiffer Military History),9780764319235,"{'ISBN-13': '9780764319235', 'Title': 'World War II German War Booty - A Study In Photographs', 'Authors': ['Thomas M. Johnson'], 'Publisher': 'Schiffer Pub Limited', 'Year': '2003', 'Language': 'en'}"
8,The Tin Box Secret (The Tin Box Trilogy) (Volume 1),9781517038090,"{'ISBN-13': '9781517038090', 'Title': 'The Tin Box Secret', 'Authors': ['Theresa Dodaro'], 'Publisher': 'CreateSpace', 'Year': '2015', 'Language': 'en'}"
9,150 Best Desserts in a Jar,9780778804352,"{'ISBN-13': '9780778804352', 'Title': '150 Best Desserts In A Jar', 'Authors': ['Andrea Jourdan'], 'Publisher': 'Strange Chemistry', 'Year': '2013', 'Language': 'en'}"
