,0,1,2
0,Say No to Cancer: The Drug-free Guide to Preventing and Helping Fight Cancer,9780749954116,"{'ISBN-13': '9780749954116', 'Title': 'Say No To Cancer - The Drug-Free Guide To Preventing And Helping Fight Cancer', 'Authors': ['Patrick Holford', 'Liz Efiong'], 'Publisher': 'Piatkus Books', 'Year': '2011', 'Language': 'en'}"
1,Master Weaver from Ghana,9780940880610,"{'ISBN-13': '9780940880610', 'Title': 'Master Weaver From Ghana', 'Authors': ['Gilbert Bobbo Ahiagble', 'Louise Meyer'], 'Publisher': 'Open Hand Publishing, LLC', 'Year': '1998', 'Language': 'en'}"
2,"Hand-in-Hand: Ceramics, Mosaics, Tapestries, and Wood Carvings by the California Mid-Century Designers Evelyn and Jerome Ackerman",9781938461163,"{'ISBN-13': '9781938461163', 'Title': 'Hand-In-Hand - Ceramics, Mosaics, Tapestries, And Woodcarvings By The California Mid-Century Designers Evelyn And Jerome Ackerman', 'Authors': ['Dan Chavkin', 'Lisa Thackaberry'], 'Publisher': '', 'Year': '2014', 'Language': 'en'}"
3,Monster Manual IV (Dungeons & Dragons d20 3.5 Fantasy Roleplaying) (v. 4),9780786939206,"{'ISBN-13': '9780786939206', 'Title': 'Monster Manual IV', 'Authors': ['Gwendolyn F. M. Kestrel'], 'Publisher': '', 'Year': '2006', 'Language': 'en'}"
4,The Apple Branch: A Path to Celtic Ritual,9780806525020,"{'ISBN-13': '9780806525020', 'Title': 'The Apple Branch - A Path To Celtic Ritual', 'Authors': ['Alexei Kondratiev'], 'Publisher': 'Citadel Press', 'Year': '2003', 'Language': 'en'}"
5,Yoga: Mastering the Basics,9780893891558,"{'ISBN-13': '9780893891558', 'Title': 'Yoga - Mastering The Basics', 'Authors': ['Sandra Anderson', 'Rolf Sovik'], 'Publisher': 'Himalayan Institute Press', 'Year': '2000', 'Language': 'en'}"
6,Erased: Vanishing Traces of Jewish Galicia in Present-Day Ukraine,9780691131214,"{'ISBN-13': '9780691131214', 'Title': 'Erased - Vanishing Traces Of Jewish Galicia In Present-Day Ukraine', 'Authors': ['Omer Bartov', 'Visiting Raoul Wallenberg Professor Omer Bartov'], 'Publisher': 'Princeton University Press', 'Year': '2007', 'Language': 'en'}"
7,Chocolate Nations: Living and Dying for Cocoa in West Africa (African Arguments),9781780323091,"{'ISBN-13': '9781780323091', 'Title': 'Chocolate Nations - Living And Dying For Cocoa In West Africa', 'Authors': ['Orla Ryan'], 'Publisher': 'Zed Books', 'Year': '2012', 'Language': 'en'}"
8,"Nisekoi: False Love, Vol. 11",9781421577814,"{'ISBN-13': '9781421577814', 'Title': 'Nisekoi: False Love', 'Authors': ['Naoshi Komi'], 'Publisher': 'VIZ Media LLC', 'Year': '2015', 'Language': 'en'}"
9,Traveller: Anomolies,9781578283866,"{'ISBN-13': '9781578283866', 'Title': 'Traveller - Anomolies', 'Authors': ['F A S A Corporation'], 'Publisher': '', 'Year': '', 'Language': 'en'}"
