,0,1,2
0,Landscapes of Aging and Spirituality: Essays,9781558967595,"{'ISBN-13': '9781558967595', 'Title': 'Landscapes Of Aging And Spirituality - Essays', 'Authors': ['Kathleen Montgomery'], 'Publisher': 'Skinner House Books', 'Year': '2015', 'Language': 'en'}"
1,"Barron's ACT Math and Science Workbook, 2nd Edition (Barron's Act Math & Science Workbook)",9781438002224,"{'ISBN-13': '9781438002224', 'Title': ""Barron's ACT Math And Science Workbook, 2Nd Edition"", 'Authors': ['Roselyn Teukolsky'], 'Publisher': 'Barrons Test Prep', 'Year': '2013', 'Language': 'en'}"
2,Speak the Culture: France,9781854184931,"{'ISBN-13': '9781854184931', 'Title': 'France - Be Fluent In French Life And Culture', 'Authors': ['Andrew Whittaker'], 'Publisher': 'Thorogood Publishing', 'Year': '2008', 'Language': 'en'}"
3,A History of Denmark (Palgrave Essential Histories Series),9780230273429,"{'ISBN-13': '9780230273429', 'Title': 'A History Of Denmark', 'Authors': ['Knud Jespersen'], 'Publisher': 'Palgrave', 'Year': '2011', 'Language': 'en'}"
4,"Atlas of Pathophysiology, 3rd Edition",9781605471525,"{'ISBN-13': '9781605471525', 'Title': 'Atlas Of Pathophysiology', 'Authors': ['Anatomical Chart Co'], 'Publisher': 'Lippincott Williams & Wilkins', 'Year': '2010', 'Language': 'en'}"
5,"Ferrari Hypercars: The Inside Story of Maranello's Fastest, Rarest Road Cars",9780760346082,"{'ISBN-13': '9780760346082', 'Title': ""Ferrari Hypercars - The Inside Story Of Maranello's Fastest, Rarest Road Cars"", 'Authors': ['Winston Goodfellow'], 'Publisher': 'Motorbooks International', 'Year': '2014', 'Language': 'en'}"
6,The Future of Healthcare Reform in the United States,9780226254951,"{'ISBN-13': '9780226254951', 'Title': 'The Future Of Healthcare Reform In The United States', 'Authors': ['Anup Malani', 'Michael H. Schill'], 'Publisher': 'University of Chicago Press', 'Year': '2015', 'Language': 'en'}"
7,Classic Wristwatches 2008/2009: The Price Guide for Vintage Watch Collectors Over 1300 Models! (Classic Wristwatches: A Catalog of Vintage Timepieces & Their Prices),9780789209351,"{'ISBN-13': '9780789209351', 'Title': 'Classic Wristwatches 2008/2009 - The Price Guide For Vintage Watch Collectors Over 1300 Models!', 'Authors': ['Stefan Muser'], 'Publisher': 'Abbeville Press', 'Year': '2007', 'Language': 'en'}"
8,The Survivalist (Battle Lines),9781500647490,"{'ISBN-13': '9781500647490', 'Title': 'The Survivalist (Battle Lines)', 'Authors': ['Arthur T. Bradley, Ph.D.'], 'Publisher': 'CreateSpace', 'Year': '2014', 'Language': 'en'}"
9,Codependent No More Workbook,9781592854707,"{'ISBN-13': '9781592854707', 'Title': 'Codependent No More Workbook', 'Authors': ['Melody Beattie'], 'Publisher': 'Hazelden Publishing', 'Year': '2011', 'Language': 'en'}"
