,0,1,2
0,Painless American Government (Painless Series),9780764126017,"{'ISBN-13': '9780764126017', 'Title': 'Painless American Government', 'Authors': ['Jeffrey Strausser', 'Denise Gilgannon'], 'Publisher': ""Barron's Educational Series"", 'Year': '2004', 'Language': 'en'}"
1,Charitable Foundations: The Essential Guide to Giving and Compliance,9781942961116,"{'ISBN-13': '9781942961116', 'Title': 'Charitable Foundations: The Essential Guide To Giving And Compliance', 'Authors': ['Daniel N. Belin'], 'Publisher': '', 'Year': '2015', 'Language': 'en'}"
2,The Peripheral,9780425276235,"{'ISBN-13': '9780425276235', 'Title': 'The Peripheral', 'Authors': ['William Gibson'], 'Publisher': 'Berkley', 'Year': '2015', 'Language': 'en'}"
3,American League Baseball Card Classics,9780486242866,"{'ISBN-13': '9780486242866', 'Title': 'American League Baseball Card Classics', 'Authors': ['Bert Randolph Sugar'], 'Publisher': '', 'Year': '1982', 'Language': 'en'}"
4,Ride the Wind,9780345325228,"{'ISBN-13': '9780345325228', 'Title': 'Ride The Wind', 'Authors': ['Lucia St. Clair Robson'], 'Publisher': 'Random House Digital, Inc.', 'Year': '1985', 'Language': 'en'}"
5,Foundations of Mathematical Analysis (Dover Books on Mathematics),9780486477664,"{'ISBN-13': '9780486477664', 'Title': 'Foundations Of Mathematical Analysis', 'Authors': ['Richard Johnsonbaugh', 'W. E. Pfaffenberger'], 'Publisher': 'Courier Corporation', 'Year': '2010', 'Language': 'en'}"
6,"Conversation Cards for Adults, Familiar Words - Reminiscence Activity for Alzheimer's / Dementia / Memory Loss Patients and Caregivers",9780996046107,"{'ISBN-13': '9780996046107', 'Title': 'Transportation And Conversation Cards For Adults', 'Authors': ['Tana Hoban', 'Michèle Dufresne', 'Rose Lewis', 'Gordon Titcomb', 'Cris Peterson', 'Carlota Cruz', 'Louise Borden', 'Angela Johnson'], 'Publisher': '', 'Year': '2018', 'Language': 'en'}"
7,Everything You Ever Wanted to Know About Rugby But Were Too Afraid to Ask,9781408114940,"{'ISBN-13': '9781408114940', 'Title': 'Everything You Ever Wanted To Know About Rugby But Were Too Afraid To Ask', 'Authors': ['Iain Macintosh'], 'Publisher': 'A&amp;C Black', 'Year': '2010', 'Language': 'en'}"
8,Fascinate: Your 7 Triggers to Persuasion and Captivation,9780061714702,"{'ISBN-13': '9780061714702', 'Title': 'Fascinate - Your 7 Triggers To Persuasion And Captivation', 'Authors': ['Sally Hogshead'], 'Publisher': 'HarperBusiness', 'Year': '2010', 'Language': 'en'}"
9,Paddling Okefenokee National Wildlife Refuge (Regional Paddling Series),9781560446132,"{'ISBN-13': '9781560446132', 'Title': 'Paddling Okefenokee National Wildlife Refuge', 'Authors': [""David O'Neill"", 'Elizabeth A. Dominque'], 'Publisher': 'Falcon Guides', 'Year': '1998', 'Language': 'en'}"
