,0,1,2
0,"Predictive Modeling Applications in Actuarial Science: Volume 1, Predictive Modeling Techniques (International Series on Actuarial Science)",9781107029873,"{'ISBN-13': '9781107029873', 'Title': 'Predictive Modeling Applications In Actuarial Science: Volume 1, Predictive Modeling Techniques', 'Authors': ['Edward W. Frees', 'Richard A. Derrig', 'Glenn Meyers'], 'Publisher': 'Cambridge University Press', 'Year': '2014', 'Language': 'en'}"
1,Professional Study and Resource Guide for the CRNA,9780970027986,"{'ISBN-13': '9780970027986', 'Title': 'A Professional Study And Resource Guide For The CRNA', 'Authors': ['Scot Douglas Foster', 'Margaret Faut-Callahan'], 'Publisher': '', 'Year': '2011', 'Language': 'en'}"
2,Olio,9781940696201,"{'ISBN-13': '9781940696201', 'Title': 'Olio', 'Authors': ['Tyehimba Jess'], 'Publisher': '', 'Year': '2016', 'Language': 'en'}"
3,Healing Yourself the Cosmic Way,9781890764036,"{'ISBN-13': '9781890764036', 'Title': 'Healing Yourself The Cosmic Way - Based On The I Ching', 'Authors': ['Carol K. Anthony', 'Hanna Moog'], 'Publisher': 'Anthony Publishing Company', 'Year': '2006', 'Language': 'en'}"
4,Rural Development in China: The Rise of Innovative Institutions and Markets (Volume 1),9781623200824,"{'ISBN-13': '9781623200824', 'Title': 'Rural Development In China - The Rise Of Innovative Institutions And Markets', 'Authors': [''], 'Publisher': 'Enrich Professional Pub Limited', 'Year': '2014', 'Language': 'en'}"
5,Fixed Effects Regression Models (Quantitative Applications in the Social Sciences),9780761924975,"{'ISBN-13': '9780761924975', 'Title': 'Fixed Effects Regression Models', 'Authors': ['Paul D. Allison'], 'Publisher': 'SAGE Publications, Incorporated', 'Year': '2009', 'Language': 'en'}"
6,"Encyclopedia of Biblical Personalities: Anthologized from the Talmud, Midrash and Rabbinic Writing S",9780899060255,"{'ISBN-13': '9780899060255', 'Title': 'אישי התנ""ך - Anthologized from the Talmud, Midrash, and Rabbinic Writings', 'Authors': ['Yiśraʼel Yitsḥaḳ Ḥasidah'], 'Publisher': 'Mesorah Publications Limited', 'Year': '1994', 'Language': 'en'}"
7,Social Security Law and Practice: A Handbook for a Live-Client Clinical Course (American Casebook Series),9780314265029,"{'ISBN-13': '9780314265029', 'Title': 'Social Security Law And Practice - A Handbook For A Live-Client Clinical Course', 'Authors': ['Frank S. Bloch'], 'Publisher': 'Gale Cengage', 'Year': '2012', 'Language': 'en'}"
8,Modern Automotive Technology,9781631263767,"{'ISBN-13': '9781631263767', 'Title': 'Modern Automotive Technology', 'Authors': ['James E. Duffy'], 'Publisher': 'Goodheart-Wilcox Publisher', 'Year': '2016', 'Language': 'en'}"
9,Poop: A Natural History of the Unmentionable (Animal Science),9780763641283,"{'ISBN-13': '9780763641283', 'Title': 'Poop - A Natural History Of The Unmentionable', 'Authors': ['Nicola Davies', 'Neal Layton'], 'Publisher': 'Candlewick Press (MA)', 'Year': '2011', 'Language': 'en'}"
