,0,1,2
0,America's Leap Into Space: My Time at JPL and the First Explorer Satellites,9781460268506,"{'ISBN-13': '9781460268506', 'Title': ""America's Leap Into Space: My Time At Jpl And The First Explorer Satellites"", 'Authors': ['Henry L. Richter'], 'Publisher': 'FriesenPress', 'Year': '2015', 'Language': 'en'}"
1,Hit Down Dammit!: (The Key to Golf),9781497406650,"{'ISBN-13': '9781497406650', 'Title': 'Hit Down Dammit! - The Key To Golf', 'Authors': ['Clive Scarff'], 'Publisher': 'CreateSpace', 'Year': '2014', 'Language': 'en'}"
2,They Who Fell (Volume 1),9781500746346,"{'ISBN-13': '9781500746346', 'Title': 'They Who Fell', 'Authors': ['Kevin Kneupper'], 'Publisher': '', 'Year': '2014', 'Language': 'en'}"
3,Eyewitness( China)[DK TRAVEL GD EYEWITNESS CHINA][Paperback],9781465469106,"{'ISBN-13': '9781465469106', 'Title': 'DK Eyewitness Travel Guide: China', 'Authors': ['Inc. (COR). Dorling Kindersley', 'Dk Travel'], 'Publisher': 'DK Eyewitness Travel', 'Year': '2018', 'Language': 'en'}"
4,Better Vision Now: Improve Your Sight with the Renowned Bates Method,9780486452531,"{'ISBN-13': '9780486452531', 'Title': 'Better Vision Now - Improve Your Sight With The Renowned Bates Method', 'Authors': ['Clara A. Hackett', 'Lawrence Galton', 'William Gutman', 'Laura Glusha'], 'Publisher': 'Courier Corporation', 'Year': '2006', 'Language': 'en'}"
5,Acting: Make It Your Business - How to Avoid Mistakes and Achieve Success as a Working Actor,9780823099559,"{'ISBN-13': '9780823099559', 'Title': 'Acting - Make It Your Business : Avoid Mistakes And Achieve Success As A Working Actor', 'Authors': ['Paul Russell'], 'Publisher': 'Random House Digital, Inc.', 'Year': '2008', 'Language': 'en'}"
6,Louis L'Amour Collection,9780553062458,"{'ISBN-13': '9780553062458', 'Title': 'Hondo', 'Authors': [""Louis L'Amour""], 'Publisher': '', 'Year': '1953', 'Language': 'en'}"
7,It's Only Love (A Green Mountain Romance),9780425275504,"{'ISBN-13': '9780425275504', 'Title': ""It's Only Love"", 'Authors': ['Marie Force'], 'Publisher': 'Berkley Books', 'Year': '2015', 'Language': 'en'}"
8,Slow Cooking for Two: A Slow Cooker Cookbook with 101 Slow Cooker Recipes Designed for Two People,9781623153861,"{'ISBN-13': '9781623153861', 'Title': 'Slow Cooking For Two - A Slow Cooker Cookbook With 101 Slow Cooker Recipes Designed For Two People', 'Authors': ['Mendocino Press'], 'Publisher': 'Mendocino Press', 'Year': '2014', 'Language': 'en'}"
9,"Small Animal Clinical Diagnosis by Laboratory Methods, 3e",9781437706574,"{'ISBN-13': '9781437706574', 'Title': 'Small Animal Clinical Diagnosis By Laboratory Methods', 'Authors': ['Michael D. Willard', 'Harold Tvedten'], 'Publisher': 'Saunders', 'Year': '2012', 'Language': 'en'}"
