,0,1,2
0,Shadowrun: Shadows of North America (FPR25015),9781932564624,"{'ISBN-13': '9781932564624', 'Title': 'Shadows Of North America', 'Authors': ['Fanpro'], 'Publisher': 'Fanpro Llc', 'Year': '2004', 'Language': 'en'}"
1,Photography: The Whole Story,9783791347349,"{'ISBN-13': '9783791347349', 'Title': 'Photography - The Whole Story', 'Authors': ['Juliet Hacking'], 'Publisher': 'Prestel Pub', 'Year': '2012', 'Language': 'en'}"
2,Programs and Manifestoes on 20th-Century Architecture,9780262530309,"{'ISBN-13': '9780262530309', 'Title': 'Programs And Manifestoes On 20Th-Century Architecture', 'Authors': ['Ulrich Conrads'], 'Publisher': 'MIT Press', 'Year': '1975', 'Language': 'en'}"
3,The Art of Bruce Colero: Heavenly Bodies,9780865621626,"{'ISBN-13': '9780865621626', 'Title': 'Heavenly Bodies - The Art Of Bruce Colero', 'Authors': ['Bruce Colero'], 'Publisher': 'S Q Productions Incorporated', 'Year': '2007', 'Language': 'en'}"
4,Takarazuka: Sexual Politics and Popular Culture in Modern Japan,9780520211513,"{'ISBN-13': '9780520211513', 'Title': 'Takarazuka - Sexual Politics And Popular Culture In Modern Japan', 'Authors': ['Jennifer Robertson'], 'Publisher': 'Univ of California Press', 'Year': '1998', 'Language': 'en'}"
5,Watch My Back: The Geoff Thompson Story,9781840241891,"{'ISBN-13': '9781840241891', 'Title': 'Watch My Back', 'Authors': ['Geoff Thompson'], 'Publisher': 'Summersdale Publishers', 'Year': '2001', 'Language': 'en'}"
6,The Physics of Solar Cells (Properties of Semiconductor Materials),9781860943492,"{'ISBN-13': '9781860943492', 'Title': 'The Physics Of Solar Cells', 'Authors': ['Jenny Nelson'], 'Publisher': 'World Scientific Publishing Company Incorporated', 'Year': '2003', 'Language': 'en'}"
7,"US History and Government Lesson Plans for AP, Regents and Honors - 2015 Edition: With Full Exams",9781507688328,"{'ISBN-13': '9781507688328', 'Title': 'Us History And Government Lesson Plans For Ap, Regents And Honors 2015 - With Full Exams', 'Authors': ['Arthur H. Tafero'], 'Publisher': 'Createspace Independent Publishing Platform', 'Year': '2015', 'Language': 'en'}"
8,Le Métier: The Seasons of a Professional Cyclist (Rouleur),9781408181676,"{'ISBN-13': '9781408181676', 'Title': 'Le Métier - The Seasons of a Professional Cyclist', 'Authors': ['Michael Barry', 'Camille J. McMillan'], 'Publisher': 'A&amp;C Black', 'Year': '2013', 'Language': 'en'}"
9,Top 10 Rio de Janeiro (Eyewitness Top 10 Travel Guide),9781465471413,"{'ISBN-13': '9781465471413', 'Title': 'Top 10 Rio De Janeiro', 'Authors': ['Dk Travel'], 'Publisher': 'DK Eyewitness Travel', 'Year': '2018', 'Language': 'en'}"
