,0,1,2
0,"Workbook for Radiologic Science for Technologists: Physics, Biology, and Protection, 10e",9780323081375,"{'ISBN-13': '9780323081375', 'Title': 'Workbook For Radiologic Science For Technologists, 10Th Edition', 'Authors': ['Stewart Carlyle Bushong', 'Frank Goerner'], 'Publisher': 'Mosby', 'Year': '2012', 'Language': 'en'}"
1,"The Springfield 1903 Rifles (The Illustrated, Documented Story of the Design, Development, and Production of all the Models of Appendages, and Accessories)",9780811708722,"{'ISBN-13': '9780811708722', 'Title': 'The Springfield 1903 Rifles - The Illustrated, Documented Story Of The Design, Development, And Production Of All The Models, Appendages, And Accessories', 'Authors': ['William S. Brophy'], 'Publisher': 'Stackpole Books', 'Year': '1985', 'Language': 'en'}"
2,"Professional Review Guide for the CCS-P Examination, 2015 Edition (with Premium Web Site, 2 terms (12 months) Printed Access Card)",9781285863375,"{'ISBN-13': '9781285863375', 'Title': 'Professional Review Guide For The CCS-P Examination, 2015 Edition', 'Authors': ['Patricia Schnering'], 'Publisher': 'Cengage Learning', 'Year': '2015', 'Language': 'en'}"
3,Winning Softball Drills: A Complete Drill Book for Coaches,9781880138007,"{'ISBN-13': '9781880138007', 'Title': 'Winning Softball Drills - A Complete Drill Book For Coaches', 'Authors': ['Dianne I. Baker', 'Sandra S. Cole'], 'Publisher': 'Winning Softball Enterprises', 'Year': '1989', 'Language': 'en'}"
4,Rescuing the Children: The Story of the Kindertransport,9781770492561,"{'ISBN-13': '9781770492561', 'Title': 'Rescuing The Children - The Story Of The Kindertransport', 'Authors': ['Deborah Hodge'], 'Publisher': 'Random House Digital, Inc.', 'Year': '2012', 'Language': 'en'}"
5,Modern European History,did not work,did not work
6,Wired,9780982618493,"{'ISBN-13': '9780982618493', 'Title': 'Wired', 'Authors': ['Douglas E. Richards'], 'Publisher': '', 'Year': '2012', 'Language': 'en'}"
7,Spain: The Centre of the World 1519-1682,9781408862285,"{'ISBN-13': '9781408862285', 'Title': 'Spain - The Centre Of The World 1519-1682', 'Authors': ['Robert Goodwin'], 'Publisher': 'Bloomsbury Paperbacks', 'Year': '2016', 'Language': 'en'}"
8,Simplify Your Life: 100 Ways to Slow Down and Enjoy the Things That Really Matter,9780786880003,"{'ISBN-13': '9780786880003', 'Title': 'Simplify Your Life - 100 Ways To Slow Down And Enjoy The Things That Really Matter', 'Authors': ['Elaine St. James'], 'Publisher': 'Hyperion', 'Year': '1994', 'Language': 'en'}"
9,Amazon Prime & Kindle Unlimited: Newbie to Expert in 1 Hour!: The Essential Guide to Getting the Most from Amazon's Memberships,9781514131923,"{'ISBN-13': '9781514131923', 'Title': ""Amazon Prime And Kindle Unlimited: Newbie To Expert In 1 Hour! - The Essential Guide To Getting The Most From Amazon's Memberships"", 'Authors': ['Tom Edwards', 'Jenna Edwards'], 'Publisher': 'Createspace Independent Publishing Platform', 'Year': '2015', 'Language': 'en'}"
