,0,1,2
0,Trauma-Sensitive Yoga in Therapy: Bringing the Body into Treatment,9780393709506,"{'ISBN-13': '9780393709506', 'Title': 'Trauma-Sensitive Yoga In Therapy - Bringing The Body Into Treatment', 'Authors': ['David Emerson', 'Jennifer West'], 'Publisher': 'W W Norton & Company Incorporated', 'Year': '2015', 'Language': 'en'}"
1,Trading Secrets: Squash Greats Recall Their Greatest Duels,9781785310430,"{'ISBN-13': '9781785310430', 'Title': 'Trading Secrets', 'Authors': ['Rod Gilmour', 'Malcolm Willstrop'], 'Publisher': 'Pitch Publishing', 'Year': '2015', 'Language': 'en'}"
2,Star Trek 2015 Wall Calendar: Ships of the LIne,9780789328489,{}
3,Cooking For Two: Top 45 Original Sheet Pan Suppers-Easy One Tray Oven Dinners From Appetizers To Sides To Main Dishes,9781517787141,"{'ISBN-13': '9781517787141', 'Title': 'Cooking For Two: Top 45 Original Sheet Pan Suppers-Easy One Tray Oven Dinners From Appetizers To Sides To Main Dishes', 'Authors': ['Trisha Eakman'], 'Publisher': 'Createspace Independent Publishing Platform', 'Year': '2015', 'Language': 'en'}"
4,1Q84,9780307476463,"{'ISBN-13': '9780307476463', 'Title': '1Q84', 'Authors': ['Haruki Murakami'], 'Publisher': 'Vintage', 'Year': '2013', 'Language': 'en'}"
5,Jewish With Feeling: A Guide to Meaningful Jewish Practice,9781580236911,"{'ISBN-13': '9781580236911', 'Title': 'Jewish With Feeling - A Guide To Meaningful Jewish Practice', 'Authors': ['Zalman Schachter-Shalomi', 'Joel Segel'], 'Publisher': 'Jewish Lights Publishing', 'Year': '2013', 'Language': 'en'}"
6,Algorithms Unlocked,9780262518802,"{'ISBN-13': '9780262518802', 'Title': 'Algorithms Unlocked', 'Authors': ['Thomas H. Cormen'], 'Publisher': 'MIT Press', 'Year': '2013', 'Language': 'en'}"
7,Breaking Stephan: A Pearls Before Swine Collection,9781449458300,"{'ISBN-13': '9781449458300', 'Title': 'Breaking Stephan - A Pearls Before Swine Collection', 'Authors': ['Stephan Pastis'], 'Publisher': 'Andrews McMeel Pub', 'Year': '2014', 'Language': 'en'}"
8,Mudhouse Sabbath: An Invitation to a Life of Spiritual Discipline (Pocket Classics),9781557255327,"{'ISBN-13': '9781557255327', 'Title': 'Mudhouse Sabbath - An Invitation To A Life Of Spiritual Discipline', 'Authors': ['Lauren F. Winner'], 'Publisher': 'Paraclete Press', 'Year': '2007', 'Language': 'en'}"
9,Santa's Kwanzaa,9780786851669,"{'ISBN-13': '9780786851669', 'Title': ""Santa's Kwanzaa"", 'Authors': ['Garen Thomas'], 'Publisher': 'Jump At The Sun', 'Year': '2004', 'Language': 'en'}"
