,0,1,2
0,"My Hero Academia , Vol. 1",9781421582696,"{'ISBN-13': '9781421582696', 'Title': 'My Hero Academia', 'Authors': ['Kohei Horikoshi'], 'Publisher': 'VIZ Media LLC', 'Year': '2015', 'Language': 'en'}"
1,"The Glassell Collections of the Museum of Fine Arts, Houston: Masterworks of Pre-Columbian, Indonesian, and African Gold",9780300175950,"{'ISBN-13': '9780300175950', 'Title': 'The Glassell Collections Of The Museum Of Fine Arts, Houston - Masterworks Of Pre-Columbian, Indonesian, And African Gold', 'Authors': ['Museum of Fine Arts, Houston', 'Frances Marzio'], 'Publisher': 'Museum of Fine Arts Houston', 'Year': '2011', 'Language': 'en'}"
2,Sound (Ways into Science),9780805385656,"{'ISBN-13': '9780805385656', 'Title': 'The Science Of Sound', 'Authors': ['Thomas D. Rossing', 'Paul A. Wheeler', 'F. Richard Moore'], 'Publisher': 'Pearson', 'Year': '2002', 'Language': 'en'}"
3,"National Geographic Kids Everything Dogs: All the Canine Facts, Photos, and Fun You Can Get Your Paws On!",9781426310249,"{'ISBN-13': '9781426310249', 'Title': 'National Geographic Kids Everything Dogs - All The Canine Facts, Photos, And Fun You Can Get Your Paws On!', 'Authors': ['Becky Baines'], 'Publisher': ""National Geographic Children's Books"", 'Year': '2012', 'Language': 'en'}"
4,"Inflation, Unemployment and Government Deficits: End Them: A professional's readable explanation of the current recession and how to quickly end it.",9781479145386,"{'ISBN-13': '9781479145386', 'Title': ""Inflation, Unemployment And Government Deficits - End Them: A Professional's Readable Explanation Of The Current Recession And How To Quickly End It"", 'Authors': ['John Lindauer'], 'Publisher': 'Createspace Independent Pub', 'Year': '2012', 'Language': 'en'}"
5,Punch Needle Rug Hooking: Techniques and Designs (Schiffer Book for Designers and Rug Hookers),9780764316890,"{'ISBN-13': '9780764316890', 'Title': 'Punch Needle Rug Hooking - Techniques And Designs', 'Authors': ['Amy Oxford'], 'Publisher': 'Schiffer Pub Limited', 'Year': '2002', 'Language': 'en'}"
6,Orofacial Pain From Basic Science to Clinical Management: The Transfer of Knowledge in Pain Research to Education,9780867154580,"{'ISBN-13': '9780867154580', 'Title': 'Orofacial Pain - From Basic Science To Clinical Management : The Transfer Of Knowledge In Pain Research To Education', 'Authors': ['Barry J. Sessle'], 'Publisher': 'Quintessence Publishing Company', 'Year': '2008', 'Language': 'en'}"
7,"Modern Dutch Oven Cookbook: Fresh Ideas for Braises, Stews, Pot Roasts, and Other One-Pot Meals",9781623155698,"{'ISBN-13': '9781623155698', 'Title': 'The Modern Dutch Oven Cookbook - Fresh Ideas For Braises, Stews, Pot Roasts & Other One-Pot Meals', 'Authors': ['Rockridge Press'], 'Publisher': 'Rockridge Press', 'Year': '2015', 'Language': 'en'}"
8,The Run,9781950305711,"{'ISBN-13': '9781950305711', 'Title': 'The Run Fantastic', 'Authors': ['Luke Kondor'], 'Publisher': 'Bizarro Pulp Press', 'Year': '2021', 'Language': 'en'}"
9,Secrets Of The I - Ching,9780735201255,"{'ISBN-13': '9780735201255', 'Title': 'Secrets Of The I Ching - Get What You Want In Every Situation Using The Classic Book Of Changes', 'Authors': ['Joseph Murphy', 'Kenneth Irving'], 'Publisher': 'Prentice Hall Press', 'Year': '1999', 'Language': 'en'}"
