,0,1,2
0,The Summa Theologica of St. Thomas Aquinas (Five Volumes),9780870610639,"{'ISBN-13': '9780870610639', 'Title': 'Summa Theologica', 'Authors': ['Saint Thomas (Aquinas)'], 'Publisher': '', 'Year': '1981', 'Language': 'en'}"
1,Ultimate Sticker Book: Shark and Whale,9780756602376,"{'ISBN-13': '9780756602376', 'Title': 'Shark And Whale', 'Authors': ['DK Publishing'], 'Publisher': 'Dk Pub', 'Year': '2004', 'Language': 'en'}"
2,The Contemplative Pastor: Returning to the Art of Spiritual Direction,9788601300491,{}
3,Clinical Physiology of Acid-Base and Electrolyte Disorders (Clinical Physiology of Acid Base & Electrolyte Disorders),9780071346825,"{'ISBN-13': '9780071346825', 'Title': 'Clinical Physiology Of Acid-Base And Electrolyte Disorders', 'Authors': ['Burton David Rose', 'Theodore Post', 'Theodore W. Post'], 'Publisher': 'McGraw Hill Professional', 'Year': '2001', 'Language': 'en'}"
4,Through Matabeleland: The record of a ten months' trip in an ox-waggon through Mashonaland and Matabeleland (Rhodesiana reprint library ; v. 33),9780869200797,"{'ISBN-13': '9780869200797', 'Title': ""Through Matabeleland - The Record Of A Ten Months' Trip In An Ox-Waggon Through Mashonaland And Matabeleland"", 'Authors': ['Joseph Garbett Wood'], 'Publisher': '', 'Year': '1974', 'Language': 'en'}"
5,Hawai'i Tsunamis (Images of America),9781467132633,"{'ISBN-13': '9781467132633', 'Title': ""Hawai'i Tsunamis"", 'Authors': ['Barbara Muffler and the Pacific Tsunami Museum'], 'Publisher': 'Arcadia Publishing', 'Year': '2015', 'Language': 'en'}"
6,"Outwitting Bears: The Essential Handbook for Living with Bears, Avoiding Encounters, and Preventing Attacks on Anyone Living in Bear Country",9781585741601,"{'ISBN-13': '9781585741601', 'Title': 'Outwitting Bears - The Essential Handbook For Living With Bears, Avoiding Encounters, And Preventing Attacks On Anyone Living In Bear Country', 'Authors': ['Gary Brown'], 'Publisher': 'Lyons Press', 'Year': '2001', 'Language': 'en'}"
7,Sex and Horror: The Art of Emanuele Taglietti,9780957664944,"{'ISBN-13': '9780957664944', 'Title': 'Sex And Horror - The Art Of Emanuele Taglietti', 'Authors': ['Korero Press', 'Emanuele Taglietti'], 'Publisher': 'Korero Books Llp', 'Year': '2015', 'Language': 'en'}"
8,Stuck Rubber Baby (New Edition),9781401227135,"{'ISBN-13': '9781401227135', 'Title': 'Stuck Rubber Baby', 'Authors': ['Howard Cruse'], 'Publisher': '', 'Year': '2010', 'Language': 'en'}"
9,Star Wars: Imperial Handbook Deluxe Edition,9781603803403,"{'ISBN-13': '9781603803403', 'Title': ""Imperial Handbook - A Commander's Guide"", 'Authors': ['Daniel Wallace'], 'Publisher': '', 'Year': '2014', 'Language': 'en'}"
