,0,1,2
0,Calligraphy Kit: A complete kit for beginners,9781600584060,"{'ISBN-13': '9781600584060', 'Title': 'Calligraphy Kit - A Complete Kit For Beginners', 'Authors': ['Arthur Newhall', 'Eugene Metcalf'], 'Publisher': 'Walter Foster Publishing', 'Year': '2014', 'Language': 'en'}"
1,The Eagle Returns: The Legal History of the Grand Traverse Band of Ottawa and Chippewa Indians,9781611860221,"{'ISBN-13': '9781611860221', 'Title': 'The Eagle Returns - The Legal History Of The Grand Traverse Band Of Ottawa And Chippewa Indians', 'Authors': ['Matthew L.M. Fletcher'], 'Publisher': 'Michigan State University Press', 'Year': '2012', 'Language': 'en'}"
2,Illustrated Life of Jesus,9780805493689,"{'ISBN-13': '9780805493689', 'Title': 'The Illustrated Life Of Jesus', 'Authors': ['Herschel Hobbs'], 'Publisher': 'Holman Reference', 'Year': '2000', 'Language': 'en'}"
3,"I Survived #9: I Survived the Nazi Invasion, 1944",9780545459389,"{'ISBN-13': '9780545459389', 'Title': 'I Survived The Nazi Invasion, 1944', 'Authors': ['Lauren Tarshis'], 'Publisher': 'Scholastic Paperbacks', 'Year': '2014', 'Language': 'en'}"
4,A Picnic of Poems: In Allah's Green Garden (Book & CD),9780860374442,"{'ISBN-13': '9780860374442', 'Title': ""A Picnic Of Poems In Allah's Green Garden"", 'Authors': ['Dawud Wharnsby-Ali'], 'Publisher': '', 'Year': '2011', 'Language': 'en'}"
5,"Luxury Hotels: Top of the World Vol. II (English, German, French, Italian and Spanish Edition)",9783832794583,"{'ISBN-13': '9783832794583', 'Title': 'Luxury Hotels - Top Of The World Volume 2', 'Authors': ['Martin Nicholas Kunz'], 'Publisher': 'teNeues Digital Media GmbH', 'Year': '2011', 'Language': 'en'}"
6,Lonely Planet Vietnam Cambodia Laos & the Greater Mekong (Multi Country Guide),9781741791747,"{'ISBN-13': '9781741791747', 'Title': 'Vietnam, Cambodia, Laos & The Greater Mekong', 'Authors': ['Nick Ray'], 'Publisher': '', 'Year': '2009', 'Language': 'en'}"
7,Triple,9783161484100,"{'ISBN-13': '9783161484100', 'Title': 'The Historical And International Foundations Of The Socialist Equality Party (Britain)', 'Authors': ['Socialist Equality Party (Great Britain)'], 'Publisher': '', 'Year': '2011', 'Language': 'en'}"
8,"Lift Up Your Hearts: A Pastoral, Theological, and Historical Survey of the Third Typical Edition of The Roman Missal",9781568549224,"{'ISBN-13': '9781568549224', 'Title': 'Lift Up Your Hearts - A Pastoral, Theological, And Historical Survey Of The Third Typical Edition Of The Roman Missal', 'Authors': ['Robert L. Tuzik'], 'Publisher': 'LiturgyTrainingPublications', 'Year': '2011', 'Language': 'en'}"
9,Mechanica,9781499803433,"{'ISBN-13': '9781499803433', 'Title': 'Mechanica', 'Authors': ['Lance Balchin'], 'Publisher': 'little bee books', 'Year': '2016', 'Language': 'en'}"
