,0,1,2
0,Smith Wigglesworth On Healing,9780883684269,"{'ISBN-13': '9780883684269', 'Title': 'Smith Wigglesworth On Healing', 'Authors': ['Smith Wigglesworth'], 'Publisher': '', 'Year': '1999', 'Language': 'en'}"
1,The Story of Clocks and Calendars,9780060589455,"{'ISBN-13': '9780060589455', 'Title': 'The Story Of Clocks And Calendars', 'Authors': ['Betsy Maestro'], 'Publisher': 'Harper Collins', 'Year': '2004', 'Language': 'en'}"
2,Literature Texas Treasures: American Literature,9780078927812,"{'ISBN-13': '9780078927812', 'Title': 'Literature Texas Treasures - American Literature', 'Authors': ['Jeffrey D. Wilhelm, Ph.D.', 'Douglas Fisher', 'Beverly Ann Chin, Ph.D.', 'Jacqueline Jones Royster'], 'Publisher': '', 'Year': '2010', 'Language': 'en'}"
3,Being God's Man in Leading a Family (The Every Man Series),9781578566822,"{'ISBN-13': '9781578566822', 'Title': ""Being God's Man In Leading A Family"", 'Authors': ['Stephen Arterburn', 'Kenneth L. Luck', 'Todd Wendorff'], 'Publisher': 'Waterbrook Press', 'Year': '2003', 'Language': 'en'}"
4,"Paramedic Care: Principles & Practice, 7-Volume Package",9780133029567,"{'ISBN-13': '9780133029567', 'Title': 'Paramedic Care: Principles And Practice, 7-Volume Package', 'Authors': ['Bledsoe'], 'Publisher': '', 'Year': '2014', 'Language': 'en'}"
5,"Iron Fist, Lead Foot: John Coletti and Ford's ""Terminator""",9780595409709,"{'ISBN-13': '9780595409709', 'Title': ""Iron Fist, Lead Foot - John Coletti And Ford's Terminator"", 'Authors': ['Frank Moriarty'], 'Publisher': '', 'Year': '2006', 'Language': 'en'}"
6,Bound and Gagged: Pornography and the Politics of Fantasy in America,9780822323433,"{'ISBN-13': '9780822323433', 'Title': 'Bound And Gagged - Pornography And The Politics Of Fantasy In America', 'Authors': ['Laura Kipnis'], 'Publisher': 'Duke University Press', 'Year': '1999', 'Language': 'en'}"
7,Nursing in the Storm: Voices from Hurricane Katrina,9780826118370,"{'ISBN-13': '9780826118370', 'Title': 'Nursing In The Storm - Voices From Hurricane Katrina', 'Authors': ['Denise Danna', 'Sandra E. Cordray'], 'Publisher': 'Springer Publishing Company', 'Year': '2009', 'Language': 'en'}"
8,Veggie Tales: Thankfulness: 4 Sunday School Lessons,9781470707965,{}
9,The Tao of Birth Days: Using the I-Ching to Become Who You Were Born to Be,9780965072441,{}
