,0,1,2
0,Wisconsin State Parks: A Complete Recreation Guide (State Park Guidebooks),9781881139218,"{'ISBN-13': '9781881139218', 'Title': 'Wisconsin State Parks - A Complete Recreation Guide', 'Authors': ['Bill Bailey'], 'Publisher': 'Glovebox Guidebooks of Amer', 'Year': '1998', 'Language': 'en'}"
1,"The Myth of the Born Criminal: Psychopathy, Neurobiology, and the Creation of the Modern Degenerate",9781442628366,"{'ISBN-13': '9781442628366', 'Title': 'The Myth Of The Born Criminal - Psychopathy, Neurobiology, And The Creation Of The Modern Degenerate', 'Authors': ['Jarkko Jalava', 'Stephanie Griffiths', 'Michael Maraun'], 'Publisher': 'University of Toronto Press', 'Year': '2015', 'Language': 'en'}"
2,"Well, Shut My Mouth!: The Sweet Potatoes Restaurant Cookbook",9780895875471,"{'ISBN-13': '9780895875471', 'Title': 'Well, Shut My Mouth! - The Sweet Potatoes Restaurant Cookbook', 'Authors': ['Stephanie L. Tyson'], 'Publisher': 'John F Blair Pub', 'Year': '2011', 'Language': 'en'}"
3,Tolkien Calendar 2016,9780008124779,{}
4,Technical Analysis of the Futures Markets: A Comprehensive Guide to Trading Methods and Applications,9780138980085,"{'ISBN-13': '9780138980085', 'Title': 'Technical Analysis Of The Futures Markets - A Comprehensive Guide To Trading Methods And Applications', 'Authors': ['John J. Murphy', 'Professor Joseph Murphy'], 'Publisher': 'Prentice Hall Press', 'Year': '1986', 'Language': 'en'}"
5,The House of Mondavi: The Rise and Fall of an American Wine Dynasty,9781592403677,"{'ISBN-13': '9781592403677', 'Title': 'The House Of Mondavi - The Rise And Fall Of An American Wine Dynasty', 'Authors': ['Julia Flynn Siler'], 'Publisher': 'Gotham Books', 'Year': '2008', 'Language': 'en'}"
6,Life is Too Short to be Fat,9781741108477,"{'ISBN-13': '9781741108477', 'Title': 'Life Is Too Short To Be Fat', 'Authors': ['David Koutsouridis'], 'Publisher': 'New Holland Pub Pty Limited', 'Year': '2009', 'Language': 'en'}"
7,"Wrap It Up: 100s of Fast, Fun, and Festive Gift Wrapping Ideas",9780312574826,"{'ISBN-13': '9780312574826', 'Title': 'Wrap It Up - 100S Of Fast, Fun, And Festive Gift Wrapping Ideas', 'Authors': ['Espen Markussen'], 'Publisher': 'Macmillan', 'Year': '2009', 'Language': 'en'}"
8,Identifying  Planetary Triggers: Astrological Techniques for Prediction,9781567187052,"{'ISBN-13': '9781567187052', 'Title': 'Identifying Planetary Triggers - Astrological Techniques For Prediction', 'Authors': ['Celeste Teal'], 'Publisher': 'University of Hawaii Press', 'Year': '2000', 'Language': 'en'}"
9,"MySQL Pocket Reference: SQL Statements, Functions and Utilities and more (Pocket Reference (O'Reilly))",9780596514266,"{'ISBN-13': '9780596514266', 'Title': 'MySQL Pocket Reference - SQL Functions And Utilities', 'Authors': ['George Reese'], 'Publisher': ""O'Reilly Media"", 'Year': '2007', 'Language': 'en'}"
