,0,1,2
0,The Knowledge of the Holy: The Attributes of God: Their Meaning in the Christian Life,9780718895310,"{'ISBN-13': '9780718895310', 'Title': 'The Knowledge Of The Holy', 'Authors': ['A.W. Tozer'], 'Publisher': 'BoD – Books on Demand', 'Year': '2022', 'Language': 'en'}"
1,The Best Christian Short Stories,9781595540775,"{'ISBN-13': '9781595540775', 'Title': 'The Best Christian Short Stories', 'Authors': ['Bret Lott'], 'Publisher': 'Westbow Press', 'Year': '2006', 'Language': 'en'}"
2,Havana: Autobiography of a City,9781403975393,"{'ISBN-13': '9781403975393', 'Title': 'Havana - Autobiography Of A City', 'Authors': ['Alfredo José Estrada'], 'Publisher': 'Macmillan', 'Year': '2008', 'Language': 'en'}"
3,Cookin' With Beans and Rice,9781893519046,"{'ISBN-13': '9781893519046', 'Title': ""Cookin' With Beans And Rice"", 'Authors': ['Peggy Layton'], 'Publisher': 'Peggy Layton', 'Year': '2004', 'Language': 'en'}"
4,Joshua Tree National Park (National Geographic Trails Illustrated Map),9781566953009,{}
5,Functional Restoration of Adults and Children with Upper Extremity Amputation,9781888799736,"{'ISBN-13': '9781888799736', 'Title': 'Functional Restoration Of Adults And Children With Upper Extremity Amputation', 'Authors': ['Robert Henry Meier', 'Dr. Diane J. Atkins, OTR'], 'Publisher': 'Demos Medical Publishing', 'Year': '2004', 'Language': 'en'}"
6,"Government in America, 2014 Elections and Updates Edition (16th Edition)",9780133905045,"{'ISBN-13': '9780133905045', 'Title': 'Government In America 2014 - Elections And Updates Edition', 'Authors': ['George C. Edwards, III', 'Martin P. Wattenberg', 'Robert L. Lineberry'], 'Publisher': 'Pearson College Division', 'Year': '2015', 'Language': 'en'}"
7,Psychology from An Empirical Standpoint (Routledge Classics),9780203202883,{}
8,Allegra Hicks: An Eye for Design,9780810995734,"{'ISBN-13': '9780810995734', 'Title': 'Allegra Hicks - An Eye For Design', 'Authors': ['Allegra Hicks'], 'Publisher': 'Harry N. Abrams', 'Year': '2010', 'Language': 'en'}"
9,The New Environmental Regulation,9780262562188,{}
