,0,1,2
0,Diversity and Complexity (Primers in Complex Systems),9780691137674,"{'ISBN-13': '9780691137674', 'Title': 'Diversity And Complexity', 'Authors': ['Scott E. Page'], 'Publisher': 'Princeton University Press', 'Year': '2010', 'Language': 'en'}"
1,Sole to Soul: How to Identify Your Soul Purpose and Monetize It,9780984324736,"{'ISBN-13': '9780984324736', 'Title': 'Sole To Soul - How To Identify Your Soul Purpose And Monetize It', 'Authors': ['Melissa B. Evans', 'Melissa Evans -. Hughes'], 'Publisher': '', 'Year': '2011', 'Language': 'en'}"
2,Twenties Girl: A Novel,9780307970862,{}
3,Satellite On-Orbit Refueling: A Cost Effectiveness Analysis,9781423583486,"{'ISBN-13': '9781423583486', 'Title': 'Satellite On-Orbit Refueling - A Cost Effectiveness Analysis', 'Authors': ['Rustie L. Hibbard'], 'Publisher': '', 'Year': '1996', 'Language': 'en'}"
4,How to Rescue Failing Software Projects: Practical Proven Methods That Work,9781439239315,"{'ISBN-13': '9781439239315', 'Title': 'How To Rescue Failing Software Projects - Practical Proven Methods That Work', 'Authors': ['Bernard Ong'], 'Publisher': 'Booksurge Publishing', 'Year': '2009', 'Language': 'en'}"
5,DSM-5® and the Law: Changes and Challenges,9780199368464,"{'ISBN-13': '9780199368464', 'Title': 'DSM-5 And The Law - Changes And Challenges', 'Authors': ['Charles L. Scott'], 'Publisher': 'OUP Us', 'Year': '2015', 'Language': 'en'}"
6,Autogenic Training: The Effective Holistic Way to Better Health,9780285633223,"{'ISBN-13': '9780285633223', 'Title': 'Autogenic Training - The Effective Holistic Way To Better Health', 'Authors': ['Kai Kermani'], 'Publisher': 'Souvenir PressLtd', 'Year': '1996', 'Language': 'en'}"
7,Who Goes There?,9788027309191,"{'ISBN-13': '9788027309191', 'Title': 'Who Goes There?', 'Authors': ['John W Campbell'], 'Publisher': '', 'Year': '2020', 'Language': 'en'}"
8,My Lupus,9781442132283,"{'ISBN-13': '9781442132283', 'Title': 'My Lupus', 'Authors': ['Arnold Ytreeide'], 'Publisher': '', 'Year': '2009', 'Language': 'en'}"
9,My Very First Encyclopedia with Winnie the Pooh and Friends Earth,9780786834075,"{'ISBN-13': '9780786834075', 'Title': 'My Very First Encyclopedia With Winnie The Pooh And Friends Earth', 'Authors': ['Disney Book Group', 'Thea Feldman'], 'Publisher': 'Disney Press', 'Year': '2006', 'Language': 'en'}"
