,0,1,2
0,Hello App Inventor!: Android programming for kids and the rest of us,9781617291432,"{'ISBN-13': '9781617291432', 'Title': 'Hello App Inventor! - Android Programming For Kids And The Rest Of Us', 'Authors': ['Paula Beer', 'Carl Simmons'], 'Publisher': 'Manning Publications', 'Year': '2014', 'Language': 'en'}"
1,"The App Generation: How Today's Youth Navigate Identity, Intimacy, and Imagination in a Digital World",9781531800017,{}
2,The Spartacus War,9781416532064,"{'ISBN-13': '9781416532064', 'Title': 'The Spartacus War', 'Authors': ['Barry Strauss'], 'Publisher': 'Simon & Schuster', 'Year': '2010', 'Language': 'en'}"
3,"Paleo Diet for Triathletes: Delicious Paleo Diet Plan, Recipes and Cookbook Designed to Support the Specific Needs of Triathletes - from Sprint to Ironman and Beyond (Food for Fitness Series)",9781484145227,"{'ISBN-13': '9781484145227', 'Title': 'Paleo Diet For Triathletes - Delicious Paleo Diet Plan, Recipes And Cookbook Designed To Support The Specific Needs Of Triathletes - From Sprint To Ironman And Beyond', 'Authors': ['Lars Andersen'], 'Publisher': 'Nordic Standard Publishing', 'Year': '2012', 'Language': 'en'}"
4,How Do I Use a Database? (Research Tools You Can Use),9781622753741,"{'ISBN-13': '9781622753741', 'Title': 'How Do I Use A Database?', 'Authors': ['Laura La Bella'], 'Publisher': 'The Rosen Publishing Group, Inc', 'Year': '2014', 'Language': 'en'}"
5,Australia (Countries Around the World),9781406235401,"{'ISBN-13': '9781406235401', 'Title': 'Australia', 'Authors': ['Mary Colson'], 'Publisher': 'Raintree', 'Year': '2013', 'Language': 'en'}"
6,"Your Drug May Be Your Problem, Revised Edition: How and Why to Stop Taking Psychiatric Medications",9780738210988,"{'ISBN-13': '9780738210988', 'Title': 'Your Drug May Be Your Problem, Revised Edition - How And Why To Stop Taking Psychiatric Medications', 'Authors': ['Peter Breggin', 'David Cohen'], 'Publisher': 'Da Capo Lifelong Books', 'Year': '2007', 'Language': 'en'}"
7,The Three Little Pigs (Fairytale Boards),9781472339454,"{'ISBN-13': '9781472339454', 'Title': 'The Three Little Pigs', 'Authors': ['Parragon'], 'Publisher': 'Parragon', 'Year': '2014', 'Language': 'en'}"
8,Deafness (Diseases & Disorders),9780737747881,"{'ISBN-13': '9780737747881', 'Title': 'Deafness And Hearing Impairment', 'Authors': ['Clay Farris Naff'], 'Publisher': 'Greenhaven Publishing LLC', 'Year': '2010', 'Language': 'en'}"
9,"Feed (Newsflesh, Book 1)",9780316081054,"{'ISBN-13': '9780316081054', 'Title': 'Feed', 'Authors': ['Mira Grant'], 'Publisher': 'Orbit', 'Year': '2010', 'Language': 'en'}"
