,0,1,2
0,The Dictionary of Transport and Logistics,9780749435714,"{'ISBN-13': '9780749435714', 'Title': 'The Dictionary Of Transport And Logistics', 'Authors': ['David Lowe'], 'Publisher': 'Kogan Page Publishers', 'Year': '2002', 'Language': 'en'}"
1,The Inner World of the Psychopath: A definitive primer on the psychopathic personality,9781508525110,"{'ISBN-13': '9781508525110', 'Title': 'The Inner World Of The Psychopath - A Definitive Primer On The Psychopathic Personality', 'Authors': ['Steve Becker', 'Steve Becker Lcsw'], 'Publisher': 'CreateSpace', 'Year': '2015', 'Language': 'en'}"
2,Quick & Easy Peasy Jewelry,9781464711237,"{'ISBN-13': '9781464711237', 'Title': 'Quick & Easy Peasy Jewelry', 'Authors': ['Leisure Arts'], 'Publisher': 'Leisure Arts', 'Year': '2013', 'Language': 'en'}"
3,Over 50 Looking 30: Secrets of Staying Young,9781884820151,"{'ISBN-13': '9781884820151', 'Title': 'Over 50 Looking 30 - Secrets Of Staying Young', 'Authors': ['Nina Anderson', 'Howard Peiper'], 'Publisher': 'Safe Goods Publishing', 'Year': '1996', 'Language': 'en'}"
4,The Fear Babe: Shattering Vani Hari's Glass House,9780692509814,"{'ISBN-13': '9780692509814', 'Title': ""The Fear Babe - Shattering Vani Hari's Glass House"", 'Authors': ['Mark Alsip', 'Kavin Senapathy', 'Marc Draco'], 'Publisher': '', 'Year': '2015', 'Language': 'en'}"
5,The Golden Hour,9780062834768,"{'ISBN-13': '9780062834768', 'Title': 'The Golden Hour', 'Authors': ['Beatriz Williams'], 'Publisher': 'William Morrow Paperbacks', 'Year': '2020', 'Language': 'en'}"
6,The Cartel: A novel,9781101873748,"{'ISBN-13': '9781101873748', 'Title': 'The Cartel', 'Authors': ['Don Winslow'], 'Publisher': 'Vintage Crime/Black Lizard', 'Year': '2016', 'Language': 'en'}"
7,Introduction to Stained Glass: A Step-by-Step Teaching Manual,9780919985049,"{'ISBN-13': '9780919985049', 'Title': 'Introduction To Stained Glass - A Teaching Manual', 'Authors': ['Randy Allan Wardell', 'Judy Wardell'], 'Publisher': 'Belleville, Ont. : Wardell Publications', 'Year': '2000', 'Language': 'en'}"
8,Levi Roots Food for Friends,9781845335267,"{'ISBN-13': '9781845335267', 'Title': 'Levi Roots Food For Friends', 'Authors': ['Levi Roots'], 'Publisher': 'Mitchell Beazley', 'Year': '2012', 'Language': 'en'}"
9,Insurance Handbook for the Medical Office 11th (eleventh) edition,9781437701319,"{'ISBN-13': '9781437701319', 'Title': 'Insurance Handbook For The Medical Office', 'Authors': ['Marilyn T. Fordney'], 'Publisher': 'W B Saunders Company', 'Year': '2009', 'Language': 'en'}"
