,0,1,2
0,"Harry S. Truman: The American Presidents Series: The 33rd President, 1945-1953",9780805069389,"{'ISBN-13': '9780805069389', 'Title': 'Harry S. Truman - The American Presidents Series: The 33Rd President, 1945-1953', 'Authors': ['Robert Dallek'], 'Publisher': 'Macmillan', 'Year': '2008', 'Language': 'en'}"
1,The Scales of Karma,9781893766099,"{'ISBN-13': '9781893766099', 'Title': 'The Scales Of Karma', 'Authors': ['Owen Rutter'], 'Publisher': '', 'Year': '2000', 'Language': 'en'}"
2,Stop Smoking... Now!,9781848373730,"{'ISBN-13': '9781848373730', 'Title': 'العلاقات بين جمهورية مالى - والجمهورية العربية المتحدة', 'Authors': ['Allen Carr'], 'Publisher': 'Arcturus Publishing', 'Year': '1962', 'Language': 'en'}"
3,Visions of Heaven & Hell Before Dante,9780934977142,"{'ISBN-13': '9780934977142', 'Title': 'Visions Of Heaven And Hell Before Dante', 'Authors': ['Eileen Gardiner'], 'Publisher': '', 'Year': '1989', 'Language': 'en'}"
4,Saved by the CEO (The Vineyards of Calanetti),9780373743728,"{'ISBN-13': '9780373743728', 'Title': 'Saved By The CEO', 'Authors': ['Barbara Wallace'], 'Publisher': 'Harlequin', 'Year': '2016', 'Language': 'en'}"
5,"Innovative Mental Toughness Training for Golf: Using Visualization to Control Fear, Anxiety, and Nerves",9781512269536,"{'ISBN-13': '9781512269536', 'Title': 'Innovative Mental Toughness Training For Golf - Using Visualization To Control Fear, Anxiety, And Nerves', 'Authors': ['Joseph Correa (Certified Meditation Instructor)'], 'Publisher': 'CreateSpace', 'Year': '2015', 'Language': 'en'}"
6,Deregulation and Privatisation: Hume Papers on Public Policy 3.3 (Hume Papers on Public Policy EUP),9780748607389,"{'ISBN-13': '9780748607389', 'Title': 'Deregulation And Privatization In The United States', 'Authors': ['Hector MacQueen'], 'Publisher': 'Hume Papers on Public Policy', 'Year': '1995', 'Language': 'en'}"
7,Through the Eyes of a Child: An Introduction to Children's Literature (8th Edition),9780137028757,"{'ISBN-13': '9780137028757', 'Title': ""Through The Eyes Of A Child - An Introduction To Children's Literature"", 'Authors': ['Donna E. Norton', 'Saundra E. Norton'], 'Publisher': 'Allyn & Bacon', 'Year': '2010', 'Language': 'en'}"
8,"Human Parasitology, Fourth Edition",9780124159150,"{'ISBN-13': '9780124159150', 'Title': 'Human Parasitology', 'Authors': ['Burton J. Bogitsh', 'Clint E. Carter', 'Thomas N. Oeltmann'], 'Publisher': 'Academic Press', 'Year': '2012', 'Language': 'en'}"
9,"Melbourne Australia 1:12,500 Travel Map",9781553417156,{}
