,0,1,2
0,A Popular Survey of the New Testament,9780801016615,"{'ISBN-13': '9780801016615', 'Title': 'A Popular Survey Of The New Testament', 'Authors': ['Norman L. Geisler'], 'Publisher': 'Baker Books', 'Year': '2014', 'Language': 'en'}"
1,Therese Raquin (Penguin Classics),9780140449440,"{'ISBN-13': '9780140449440', 'Title': 'Therese Raquin', 'Authors': ['Emile Zola'], 'Publisher': 'Penguin', 'Year': '2005', 'Language': 'en'}"
2,Enterprise Service Bus: Theory in Practice,9780596006754,"{'ISBN-13': '9780596006754', 'Title': 'Enterprise Service Bus', 'Authors': ['David Chappell'], 'Publisher': ""O'Reilly Media, Inc."", 'Year': '2004', 'Language': 'en'}"
3,Annihilation of Caste: The Annotated Critical Edition,9781784783525,"{'ISBN-13': '9781784783525', 'Title': 'Annihilation Of Caste - The Annotated Critical Edition', 'Authors': ['B.R. Ambedkar'], 'Publisher': 'Verso Books', 'Year': '2016', 'Language': 'en'}"
4,the AbleComm Guide to Phone Systems: How to choose. How to use.,9780981661735,"{'ISBN-13': '9780981661735', 'Title': 'The Ablecomm Guide To Phone Systems', 'Authors': ['Michael N. Marcus'], 'Publisher': '', 'Year': '2009', 'Language': 'en'}"
5,"A Fistful of Charms (The Hollows, Book 4)",9780060892982,"{'ISBN-13': '9780060892982', 'Title': 'A Fistful Of Charms', 'Authors': ['Kim Harrison'], 'Publisher': 'Harper Collins', 'Year': '2008', 'Language': 'en'}"
6,Saving Zimbabwe,9781415309865,"{'ISBN-13': '9781415309865', 'Title': 'Saving Zimbabwe - Life, Death & Hope In Africa', 'Authors': ['Bob Scott'], 'Publisher': 'Struik Inspirational Gifts', 'Year': '2013', 'Language': 'en'}"
7,The Complete Idiot's Guide to the GED 5-Subject Crash Course (Idiot's Guides),9781615641413,"{'ISBN-13': '9781615641413', 'Title': ""The Complete Idiot's Guide To The GED 5-Subject Crash Course"", 'Authors': ['Del Franz', 'Phyllis Dutwin', 'Richard Ku', 'Kathleen Peno', 'Courtney Mayer'], 'Publisher': '', 'Year': '2012', 'Language': 'en'}"
8,Living the Wisdom of the Tao 2016 Wall Calendar,9781631360299,{}
9,Jean-Louis Deniot: Interiors,9780847843329,"{'ISBN-13': '9780847843329', 'Title': 'Jean-Louis Deniot - Interiors', 'Authors': ['Diane Dorrans Saeks'], 'Publisher': 'Rizzoli Publications', 'Year': '2014', 'Language': 'en'}"
