,0,1,2
0,The Universal Penman,9781607964087,"{'ISBN-13': '9781607964087', 'Title': 'The Universal Penman', 'Authors': [''], 'Publisher': '', 'Year': '1733', 'Language': 'en'}"
1,How to Write a Book Proposal,9781582977027,"{'ISBN-13': '9781582977027', 'Title': 'How To Write A Book Proposal', 'Authors': ['Michael Larsen'], 'Publisher': ""Writer's Digest Books"", 'Year': '2011', 'Language': 'en'}"
2,Racquetball Basics: How to Play Racquetball,9781479225590,"{'ISBN-13': '9781479225590', 'Title': 'Racquetball Basics: How To Play Racquetball', 'Authors': ['Lisa Mallon'], 'Publisher': '', 'Year': '2012', 'Language': 'en'}"
3,Forgotten Gems From The Twilight Zone: A Collection Of Television Scripts Volume 1,9781629331379,"{'ISBN-13': '9781629331379', 'Title': 'Forgotten Gems From The Twilight Zone - A Collection Of Television Scripts', 'Authors': ['Andrew Ramage'], 'Publisher': 'BearManor Media', 'Year': '2017', 'Language': 'en'}"
4,Eat to Beat High Blood Pressure,9780762108985,"{'ISBN-13': '9780762108985', 'Title': 'Eat To Beat High Blood Pressure', 'Authors': ['Robyn Webb', 'Jamy D. Ard'], 'Publisher': 'Readers Digest', 'Year': '2007', 'Language': 'en'}"
5,Spices of Life: Simple and Delicious Recipes for Great Health,9780375411601,"{'ISBN-13': '9780375411601', 'Title': 'Spices Of Life - Simple And Delicious Recipes For Great Health', 'Authors': ['Nina Simonds'], 'Publisher': 'Knopf', 'Year': '2005', 'Language': 'en'}"
6,Jerry Hall's Tall Tales,9780671509118,"{'ISBN-13': '9780671509118', 'Title': ""Jerry Hall's Tall Tales"", 'Authors': ['Jerry Hall', 'Christopher Hemphill'], 'Publisher': '', 'Year': '1985', 'Language': 'en'}"
7,The Aunties Keepsake Book: The Story of Our Friendship,9781885171290,"{'ISBN-13': '9781885171290', 'Title': 'The Aunties Keepsake Book - The Story Of Our Friendship', 'Authors': ['Tamara Traeder', 'Julienne Bennett'], 'Publisher': 'Council Oak Books', 'Year': '1999', 'Language': 'en'}"
8,Walking in Joy with Pope Francis: 30 Days with The Joy of the Gospel (Walking With... (Twenty Third Publications)),9781627850209,"{'ISBN-13': '9781627850209', 'Title': 'Walking In Joy With Pope Francis - 30 Days With The Joy Of The Gospel', 'Authors': ['Gwen Costello'], 'Publisher': 'Twenty-Third Publications', 'Year': '2014', 'Language': 'en'}"
9,Arab Gold: Heritage of the Uae,9780907151395,"{'ISBN-13': '9780907151395', 'Title': 'Arab Gold - Heritage Of The U.A.E', 'Authors': ['Peter Vine', 'Paula Casey'], 'Publisher': 'International Specialized Book Service Incorporated', 'Year': '1989', 'Language': 'en'}"
