,0,1,2
0,Michigan Rocks & Minerals: A Field Guide to the Great Lake State,9781591932390,"{'ISBN-13': '9781591932390', 'Title': 'Michigan Rocks & Minerals - A Field Guide To The Great Lakes State', 'Authors': ['Dan R. Lynch', 'Bob Lynch'], 'Publisher': 'Rocks & Minerals Identificatio', 'Year': '2010', 'Language': 'en'}"
1,The Cross Stitcher's Bible,9780715309292,"{'ISBN-13': '9780715309292', 'Title': ""The Cross Stitcher's Bible"", 'Authors': ['Jane Greenoff'], 'Publisher': 'David & Charles', 'Year': '2000', 'Language': 'en'}"
2,"Fabric Dyer's Dictionary: 900+ Colors, Specialty Techniques, The Only Dyeing Book You'll Ever Need!",9781571208637,"{'ISBN-13': '9781571208637', 'Title': ""Fabric Dyer's Dictionary - 900+ Colors--Specialty Techniques : The Only Dyeing Book You'll Ever Need!"", 'Authors': ['Linda Johansen'], 'Publisher': 'C & T Pub', 'Year': '2010', 'Language': 'en'}"
3,Breakfast: Recipes to Wake Up For,9780847844838,"{'ISBN-13': '9780847844838', 'Title': 'Breakfast - Recipes To Wake Up For', 'Authors': ['George Weld', 'Evan Hanczor'], 'Publisher': 'Rizzoli Publications', 'Year': '2015', 'Language': 'en'}"
4,GameChanger: The Baseball Parent's Ultimate Guide,9780615972619,"{'ISBN-13': '9780615972619', 'Title': ""GameChanger - The Baseball Parent's Ultimate Guide"", 'Authors': ['Michael McCree'], 'Publisher': '', 'Year': '2014', 'Language': 'en'}"
5,Bible Study Maps: Set of 8,9780805478730,{}
6,Red River Rising,9780873515009,"{'ISBN-13': '9780873515009', 'Title': 'Red River Rising - The Anatomy Of A Flood And The Survival Of An American City', 'Authors': ['Ashley Shelby'], 'Publisher': 'Minnesota Historical Society Press', 'Year': '2003', 'Language': 'en'}"
7,Coca-Cola Collectible Bean Bags & Plush (Collector's Guide to Coca Cola Items Series),9781887432979,"{'ISBN-13': '9781887432979', 'Title': 'Coca-Cola Collectible Bean Bags & Plush', 'Authors': ['Beckett Publications', 'Linda Lee Harry'], 'Publisher': '', 'Year': '2000', 'Language': 'en'}"
8,Cal 99 Wild & Scenic Nebraska Calendar,9781975439248,{}
9,If Only I Could Quit: Recovering From Nicotine Addiction,9780894864384,"{'ISBN-13': '9780894864384', 'Title': 'If Only I Could Quit - Recovering From Nicotine Addiction', 'Authors': ['Karen Casey'], 'Publisher': 'Hazelden Publishing', 'Year': '1987', 'Language': 'en'}"
