,0,1,2
0,People Tools for Love and Relationships: The Journey from Me to Us,9781590793565,"{'ISBN-13': '9781590793565', 'Title': 'People Tools For Love And Relationships - The Journey From Me To Us', 'Authors': ['Alan C. Fox'], 'Publisher': 'Select Books (NY)', 'Year': '2015', 'Language': 'en'}"
1,Amazing BEN FRANKLIN Inventions: You Can Build Yourself (Build It Yourself),9780977129478,"{'ISBN-13': '9780977129478', 'Title': 'Amazing Ben Franklin Inventions - You Can Build Yourself', 'Authors': ['Carmella Van Vleet'], 'Publisher': 'Build it Yourself', 'Year': '2007', 'Language': 'en'}"
2,Brave Enough,9781101946909,"{'ISBN-13': '9781101946909', 'Title': 'Brave Enough', 'Authors': ['Cheryl Strayed'], 'Publisher': 'Knopf Publishing Group', 'Year': '2015', 'Language': 'en'}"
3,The Ethnic Cleansing of Palestine,9781851685554,{}
4,Supply Chain Metrics that Matter (Wiley Corporate F&A),9781118858110,"{'ISBN-13': '9781118858110', 'Title': 'Supply Chain Metrics That Matter', 'Authors': ['Lora M. Cecere'], 'Publisher': 'John Wiley & Sons', 'Year': '2014', 'Language': 'en'}"
5,Global Residence and Citizenship Programs 2015,9780992781811,"{'ISBN-13': '9780992781811', 'Title': 'Global Residence And Citizenship Programs 2015', 'Authors': ['Christian H Kalin'], 'Publisher': '', 'Year': '2015', 'Language': 'en'}"
6,"Gray Markets: Prevention, Detection and Litigation",9781632830708,{}
7,Expert Witness Answer Book 2015,9781402423888,"{'ISBN-13': '9781402423888', 'Title': 'Expert Witness Answer', 'Authors': ['Terry Budd', 'Eric R. I. Cottle', 'Clifton T. Hutchinson'], 'Publisher': 'Practising Law Institute', 'Year': '2015', 'Language': 'en'}"
8,The P=NP Question and Gödel's Lost Letter,9781441971548,"{'ISBN-13': '9781441971548', 'Title': 'The P=NP Question and Gödel’s Lost Letter', 'Authors': ['Richard J. Lipton'], 'Publisher': 'Springer', 'Year': '2010', 'Language': 'en'}"
9,Curing Headaches Naturally with Chinese Medicine,9780936185958,"{'ISBN-13': '9780936185958', 'Title': 'Curing Headaches Naturally With Chinese Medicine', 'Authors': ['Bob Flaws'], 'Publisher': 'Blue Poppy Enterprises, Inc.', 'Year': '1998', 'Language': 'en'}"
