,0,1,2
0,For Women Only: A Revolutionary Guide to Reclaiming Your Sex Life,9780805064056,"{'ISBN-13': '9780805064056', 'Title': 'For Women Only - A Revolutionary Guide To Reclaiming Your Sex Life', 'Authors': ['Jennifer Berman', 'Laura Berman', 'Elisabeth Bumiller'], 'Publisher': 'Macmillan', 'Year': '2001', 'Language': 'en'}"
1,Standard & Poor's Fundamentals of Corporate Credit Analysis,9780071441636,"{'ISBN-13': '9780071441636', 'Title': ""Standard & Poor's Fundamentals Of Corporate Credit Analysis"", 'Authors': ['Blaise Ganguin', 'John Bilardello'], 'Publisher': 'McGraw Hill Professional', 'Year': '2004', 'Language': 'en'}"
2,Ode to Alcohol Mad Libs (Adult Mad Libs),9780843182378,"{'ISBN-13': '9780843182378', 'Title': ""Ode To Alcohol Mad Libs - World's Greatest Word Game"", 'Authors': ['Sarah Fabiny'], 'Publisher': 'Penguin', 'Year': '2014', 'Language': 'en'}"
3,Romeo and Juliet: Oxford School Shakespeare (Oxford School Shakespeare Series),9780198329244,"{'ISBN-13': '9780198329244', 'Title': 'Romeo And Juliet', 'Authors': ['William Shakespeare', 'Jenny Roberts'], 'Publisher': '', 'Year': '2008', 'Language': 'en'}"
4,Parkside Community Church,9781470144180,"{'ISBN-13': '9781470144180', 'Title': 'Parkside Community Church', 'Authors': ['Katie Crabapple'], 'Publisher': 'Createspace Independent Pub', 'Year': '2013', 'Language': 'en'}"
5,"The Physical Universe, 15th Edition",9780073513928,"{'ISBN-13': '9780073513928', 'Title': 'The Physical Universe', 'Authors': ['Konrad Krauskopf', 'Arthur Beiser'], 'Publisher': 'McGraw-Hill Education', 'Year': '2013', 'Language': 'en'}"
6,"Diving Guide to Underwater Florida, 11th Edition",9781878348395,"{'ISBN-13': '9781878348395', 'Title': 'Diving Guide To Underwater Florida', 'Authors': ['Ned DeLoach'], 'Publisher': 'New World Publications', 'Year': '2004', 'Language': 'en'}"
7,Lunchbox Jokes: Animals,9781938706141,"{'ISBN-13': '9781938706141', 'Title': 'Lunchbox Jokes: Animals: 100 Fun Tear-Out Notes For Kids', 'Authors': ['Deana Gunn', 'Wona Miniati'], 'Publisher': 'Brown Bag Publishers', 'Year': '2013', 'Language': 'en'}"
8,Maisy's Train: A Maisy Shaped Board Book,9780763642518,"{'ISBN-13': '9780763642518', 'Title': ""Maisy's Train"", 'Authors': ['Lucy Cousins'], 'Publisher': 'Candlewick Press (MA)', 'Year': '2009', 'Language': 'en'}"
9,"Orange County & Los Angeles County Popout Map: Orange Count, Los Angeles County, Anaheim, Newport Beach, California",9781841393971,"{'ISBN-13': '9781841393971', 'Title': 'Rand McNally Orange County & Los Angeles County Popout Map - Orange Count, Los Angeles County, Anaheim, Newport Beach, California', 'Authors': ['Rand McNally and Company (NA)', 'Rand McNally', 'Compass Maps, Ltd.'], 'Publisher': 'Compass Maps Limited', 'Year': '2005', 'Language': 'en'}"
