,0,1,2
0,Our Man In Antigua: Second Edition,9781468122947,"{'ISBN-13': '9781468122947', 'Title': 'Our Man In Antigua', 'Authors': ['Michael Sherer'], 'Publisher': 'Createspace Independent Pub', 'Year': '2012', 'Language': 'en'}"
1,The Power of Framing: Creating the Language of Leadership,9780470494523,"{'ISBN-13': '9780470494523', 'Title': 'The Power Of Framing - Creating The Language Of Leadership', 'Authors': ['Gail T. Fairhurst'], 'Publisher': 'John Wiley & Sons', 'Year': '2010', 'Language': 'en'}"
2,The Diabetes Reset: Avoid It. Control It. Even Reverse It. A Doctor's Scientific Program,9780761175926,"{'ISBN-13': '9780761175926', 'Title': ""The Diabetes Reset - Avoid It. Control It. Even Reverse It. A Doctor's Scientific Program"", 'Authors': ['George King', 'Royce Flippin'], 'Publisher': 'Workman Publishing', 'Year': '2015', 'Language': 'en'}"
3,"Cystic Fibrosis in the 20th Century: People, Events, and Progress",9780971706408,"{'ISBN-13': '9780971706408', 'Title': 'Cystic Fibrosis In The 20Th Century - People, Events, And Progress', 'Authors': ['Carl F. Doershuk'], 'Publisher': 'Am Publishing, Limited', 'Year': '2001', 'Language': 'en'}"
4,The Children's Crusade: A Novel,9781476710464,"{'ISBN-13': '9781476710464', 'Title': ""The Children's Crusade - A Novel"", 'Authors': ['Ann Packer'], 'Publisher': 'Simon and Schuster', 'Year': '2016', 'Language': 'en'}"
5,Basic Christian Doctrine,9780664251925,"{'ISBN-13': '9780664251925', 'Title': 'Basic Christian Doctrine', 'Authors': ['John H. Leith'], 'Publisher': 'Westminster John Knox Press', 'Year': '1993', 'Language': 'en'}"
6,"Women, Art, and Society (Fifth Edition)  (World of Art)",9780500204054,"{'ISBN-13': '9780500204054', 'Title': 'Women, Art, And Society', 'Authors': ['Whitney Chadwick'], 'Publisher': '', 'Year': '2012', 'Language': 'en'}"
7,Walt Disney Animation Studios The Archive Series,9781423107231,"{'ISBN-13': '9781423107231', 'Title': 'Walt Disney Animation Studios The Archive Series: Story', 'Authors': ['Walt Disney Feature Animation Department'], 'Publisher': 'Disney Editions', 'Year': '2008', 'Language': 'en'}"
8,Warriors: Power of Three Box Set: Volumes 1 to 6,9780062367167,"{'ISBN-13': '9780062367167', 'Title': 'Warriors: Power Of Three Box Set: Volumes 1 To 6', 'Authors': ['Erin Hunter'], 'Publisher': 'HarperCollins', 'Year': '2015', 'Language': 'en'}"
9,Over the Top and Back: The Autobiography,9780399576362,"{'ISBN-13': '9780399576362', 'Title': 'Over The Top And Back - The Autobiography', 'Authors': ['Sir Tom Jones'], 'Publisher': 'Penguin', 'Year': '2016', 'Language': 'en'}"
