,0,1,2
0,Deposit Insurance around the World: Issues of Design and Implementation,9780262042543,"{'ISBN-13': '9780262042543', 'Title': 'Deposit Insurance Around The World - Issues Of Design And Implementation', 'Authors': ['Aslı Demirgüç-Kunt', 'Edward James Kane', 'Luc Laeven'], 'Publisher': 'MIT Press', 'Year': '2008', 'Language': 'en'}"
1,Higgs Force Interactive,9781901579475,{}
2,Luxury Hotels Spa & Wellness,9783832791087,"{'ISBN-13': '9783832791087', 'Title': 'Luxury Hotels - Spa & Wellness, édition en langue anglaise', 'Authors': ['Patrice Farameh', 'Martin Nicholas Kunz'], 'Publisher': 'teNeues', 'Year': '2006', 'Language': 'en'}"
3,The Gentle Answer to the Muslim Accusation of Biblical Falsification,9780993997211,"{'ISBN-13': '9780993997211', 'Title': 'The Gentle Answer To The Muslim Accusation Of Biblical Falsification', 'Authors': ['Gordon D. Nickel'], 'Publisher': '', 'Year': '2015', 'Language': 'en'}"
4,"Principles of Managerial Finance, Brief (7th Edition) (Pearson Series in Finance)",9780133546408,"{'ISBN-13': '9780133546408', 'Title': 'Principles Of Managerial Finance, Brief', 'Authors': ['Lawrence J. Gitman', 'Chad J. Zutter'], 'Publisher': 'Prentice Hall', 'Year': '2014', 'Language': 'en'}"
5,Hooray for Hat!,9780544930636,"{'ISBN-13': '9780544930636', 'Title': 'Hooray For Hat!', 'Authors': ['Brian Won'], 'Publisher': 'Hmh Books for Young Readers', 'Year': '2017', 'Language': 'en'}"
6,The Jewish Way in Death and Mourning,9780824604226,"{'ISBN-13': '9780824604226', 'Title': 'The Jewish Way In Death And Mourning', 'Authors': ['Maurice Lamm'], 'Publisher': 'Jonathan David Publishers', 'Year': '2000', 'Language': 'en'}"
7,Catullus and the Poetics of Roman Manhood,9780521661270,"{'ISBN-13': '9780521661270', 'Title': 'Catullus And The Poetics Of Roman Manhood', 'Authors': ['David Wray'], 'Publisher': 'Cambridge University Press', 'Year': '2001', 'Language': 'en'}"
8,The Better Part: A Christ-Centered Resource for Personal Prayer,9780991603862,"{'ISBN-13': '9780991603862', 'Title': 'Polygraph - Issues And Answers', 'Authors': [''], 'Publisher': '', 'Year': '1989', 'Language': 'en'}"
9,"The Complete Idiot's Guide to Being a Model, 2nd Edition",9780028631905,"{'ISBN-13': '9780028631905', 'Title': ""The Complete Idiot's Guide To Being A Model"", 'Authors': ['Roshumba Williams'], 'Publisher': 'Penguin', 'Year': '1999', 'Language': 'en'}"
