,0,1,2
0,All About Asset Allocation,9780071429580,"{'ISBN-13': '9780071429580', 'Title': 'All About Asset Allocation - The Easy Way To Get Started', 'Authors': ['Richard Ferri'], 'Publisher': 'McGraw-Hill', 'Year': '2006', 'Language': 'en'}"
1,Robert Crumb's Sex Obsessions,9783836559065,"{'ISBN-13': '9783836559065', 'Title': ""Robert Crumb's Sex Obsessions"", 'Authors': ['Robert Crumb'], 'Publisher': 'Taschen America Llc', 'Year': '2015', 'Language': 'en'}"
2,The Gift: Our Journey Through Liver Failure And Liver Transplant,9781492231899,"{'ISBN-13': '9781492231899', 'Title': 'The Gift - Our Journey Through Liver Failure And Liver Transplant', 'Authors': ['Pam Dyer', 'Lou Belcher'], 'Publisher': '', 'Year': '2013', 'Language': 'en'}"
3,The Happy Intercessor,9780768427530,"{'ISBN-13': '9780768427530', 'Title': 'The Happy Intercessor', 'Authors': ['Beni Johnson'], 'Publisher': 'Destiny Image Pub', 'Year': '2009', 'Language': 'en'}"
4,Journey Through Kenya (Journey Through...),9781874041016,"{'ISBN-13': '9781874041016', 'Title': 'Journey Through Kenya', 'Authors': ['Mohamed Amin', 'Duncan Willetts', 'Brian Tetley'], 'Publisher': 'Hunter Pub Incorporated', 'Year': '2000', 'Language': 'en'}"
5,Cengage Advantage Books: Business Law Today: The Essentials,9781305574793,"{'ISBN-13': '9781305574793', 'Title': 'Cengage Advantage Books: Business Law Today, The Essentials: Text And Summarized Cases', 'Authors': ['Roger LeRoy Miller'], 'Publisher': 'Cengage Learning', 'Year': '2016', 'Language': 'en'}"
6,AFRICA Geographic - September 2009 - Albino - Malawi - Botswana - Serengeti - Mara - Wildlife - Nature - Conservation - People - Travel,,{}
7,Introduction to Healthcare Information: Enabling Technologies,9780982107058,"{'ISBN-13': '9780982107058', 'Title': 'Introduction To Healthcare Information - Enabling Technologies', 'Authors': ['Raymond Gensinger'], 'Publisher': 'Himss Publishing', 'Year': '2010', 'Language': 'en'}"
8,Aztecs: An Interpretation (Canto Classics),9781107693562,"{'ISBN-13': '9781107693562', 'Title': 'Aztecs', 'Authors': ['Inga Clendinnen'], 'Publisher': 'Cambridge University Press', 'Year': '2014', 'Language': 'en'}"
9,NLP Belief Buster Cards,9781905045204,"{'ISBN-13': '9781905045204', 'Title': 'NLP Belief Buster Cards', 'Authors': ['Jamie Smart'], 'Publisher': '', 'Year': '2009', 'Language': 'en'}"
