,0,1,2
0,High-Yield Vegetable Gardening: Grow More of What You Want in the Space You Have,9781612123967,"{'ISBN-13': '9781612123967', 'Title': 'High-Yield Vegetable Gardening - Grow More Of What You Want In The Space You Have', 'Authors': ['Colin McCrate', 'Brad Halm'], 'Publisher': 'Storey Publishing', 'Year': '2015', 'Language': 'en'}"
1,Tourist Chinese (the Korean Student Book) / North version of the new generation of Chinese in Chinese textbooks Travel Guide Series (Paperback),9781503262843,"{'ISBN-13': '9781503262843', 'Title': 'Wee Peter Pug (Traditional Chinese) - 08 Tongyong Pinyin with IPA Paperback Color', 'Authors': ['H. Y. Xiao'], 'Publisher': 'Createspace Independent Publishing Platform', 'Year': '2015', 'Language': 'zh-CN'}"
2,Private Secondary Schools 2005-2006,9780768917369,"{'ISBN-13': '9780768917369', 'Title': ""Peterson's Private Secondary Schools"", 'Authors': [''], 'Publisher': '', 'Year': '1994', 'Language': 'en'}"
3,Stars in Your Eyes,9780979454226,"{'ISBN-13': '9780979454226', 'Title': ""Grandma's Bedtime Story"", 'Authors': ['Battat'], 'Publisher': '', 'Year': '2014', 'Language': 'en'}"
4,"FlightBridgeED, LLC - FP-C/CFRN Certification Review & Advanced Practice Update: FP-C, CCP-C, CFRN, CCRN, CEN, CTRN advanced certification review study guide",9781492168553,"{'ISBN-13': '9781492168553', 'Title': 'Flightbridgeed, LLC - FP-C/CFRN Certification Review & Advanced Practice Update - FP-C, CCP-C, CFRN, CCRN, CEN, CTRN Advanced Certification Review Study Guide', 'Authors': ['Eric R. Bauer', 'Ashley N. Bauer'], 'Publisher': 'CreateSpace', 'Year': '2013', 'Language': 'en'}"
5,Sunflower Landscapes of Umbria and the Marches: a countryside guide : Car Tours And Walks (Landscapes S.) (Sunflower Guides Umbria & the Marches),9781856913843,"{'ISBN-13': '9781856913843', 'Title': 'Umbria And The Marche', 'Authors': ['Georg Henke'], 'Publisher': '', 'Year': '2010', 'Language': 'en'}"
6,A Primer of Biblical Greek,9780802867339,"{'ISBN-13': '9780802867339', 'Title': 'A Primer Of Biblical Greek', 'Authors': ['N. Clayton Croy'], 'Publisher': 'Wm. B. Eerdmans Publishing Company', 'Year': '2011', 'Language': 'en'}"
7,"Sinus Survival: The Holistic Medical Treatment for Allergies, Asthma, Bronchitis, Colds, and Sinusitis",9781422350850,"{'ISBN-13': '9781422350850', 'Title': 'Sinus Survival - The Holistic Medical Treatment For Allergies, Asthma, Bronchitis, Colds, And Sinusitis', 'Authors': ['Robert S. Ivker'], 'Publisher': '', 'Year': '2006', 'Language': 'en'}"
8,Godly Play: 14 Core Presentations For Fall (The Complete Guide to,9781889108964,"{'ISBN-13': '9781889108964', 'Title': 'The Complete Guide To Godly Play', 'Authors': ['Jerome W. Berryman'], 'Publisher': 'Church Publishing, Inc.', 'Year': '2002', 'Language': 'en'}"
9,Natural Liberation: Padmasambhava's Teachings on the Six Bardos,9780861711314,"{'ISBN-13': '9780861711314', 'Title': ""Natural Liberation - Padmasambhava's Teachings On The Six Bardos"", 'Authors': ['Karma-gliṅ-pa', 'Rinpoche Gyaltrul', 'Padmasambhava', 'B. Alan Wallace'], 'Publisher': 'Simon and Schuster', 'Year': '1998', 'Language': 'en'}"
