,0,1,2
0,Heal Your Body,9780937611357,"{'ISBN-13': '9780937611357', 'Title': 'Heal Your Body - The Mental Causes For Physical Illness And The Metaphysical Way To Overcome Them', 'Authors': ['Louise Hay'], 'Publisher': 'Hay House Incorporated', 'Year': '1984', 'Language': 'en'}"
1,Countertransference and Related Subjects: Selected Papers,9780823680214,"{'ISBN-13': '9780823680214', 'Title': 'Countertransference And Related Subjects - Selected Papers', 'Authors': ['Harold F. Searles'], 'Publisher': 'Psychosocial Press', 'Year': '1999', 'Language': 'en'}"
2,Who Is Michelle Obama? (Who Was...?),9780448478630,"{'ISBN-13': '9780448478630', 'Title': 'Who Is Michelle Obama?', 'Authors': ['Megan Stine'], 'Publisher': 'Penguin', 'Year': '2013', 'Language': 'en'}"
3,Prescriptive Stretching,9780736099363,"{'ISBN-13': '9780736099363', 'Title': 'Prescriptive Stretching', 'Authors': ['Kristian Berg'], 'Publisher': 'Human Kinetics Publishers', 'Year': '2011', 'Language': 'en'}"
4,Everything You Need to Know About Being a Vegan (Need to Know Library),9780823929580,"{'ISBN-13': '9780823929580', 'Title': 'Everything You Need To Know About Being A Vegan', 'Authors': ['Stefanie Iris Weiss'], 'Publisher': 'Rosen Young Adult', 'Year': '1999', 'Language': 'en'}"
5,"Keeping the Sabbath Wholly: Ceasing, Resting, Embracing, Feasting",9780802804570,"{'ISBN-13': '9780802804570', 'Title': 'Keeping The Sabbath Wholly - Ceasing, Resting, Embracing, Feasting', 'Authors': ['Marva J. Dawn'], 'Publisher': 'Wm. B. Eerdmans Publishing', 'Year': '1989', 'Language': 'en'}"
6,Fundamentals of Parallel Processing,9780139011580,"{'ISBN-13': '9780139011580', 'Title': 'Fundamentals Of Parallel Processing', 'Authors': ['Harry Frederick Jordan', 'Gita Alaghband'], 'Publisher': '', 'Year': '2003', 'Language': 'en'}"
7,The Book of the SubGenius : The Sacred Teachings of J.R. 'Bob' Dobbs,9780671638108,"{'ISBN-13': '9780671638108', 'Title': 'Book Of The Subgenius', 'Authors': ['Subgenius Foundation'], 'Publisher': 'Gallery Books', 'Year': '1987', 'Language': 'en'}"
8,The Carolina Way: Leadership Lessons from a Life in Coaching,9780143034643,"{'ISBN-13': '9780143034643', 'Title': 'The Carolina Way - Leadership Lessons From A Life In Coaching', 'Authors': ['Dean Smith', 'Gerald D. Bell', 'John Kilgo'], 'Publisher': 'Penguin', 'Year': '2005', 'Language': 'en'}"
9,Agile Extension to the Babok (R) Guide (Version),9781927584088,"{'ISBN-13': '9781927584088', 'Title': 'Agile Extension To The BABOK Guide, Version 2', 'Authors': ['Iiba', 'Agile Alliance'], 'Publisher': '', 'Year': '2017', 'Language': 'en'}"
