,0,1,2
0,Git Pocket Guide,9781449325862,"{'ISBN-13': '9781449325862', 'Title': 'Git Pocket Guide', 'Authors': ['Richard E. Silverman'], 'Publisher': 'Oreilly & Associates Incorporated', 'Year': '2013', 'Language': 'en'}"
1,Marley: A Dog Like No Other,did not work,did not work
2,Western Sahara: A Spy Guide (World Foreign Policy and Government Library),9780739786406,"{'ISBN-13': '9780739786406', 'Title': 'Western Sahara - A Spy Guide', 'Authors': ['USA International Business Publications'], 'Publisher': 'International Business Publications USA', 'Year': '2001', 'Language': 'en'}"
3,Erica White's Beat Candida Cookbook,9780722538562,"{'ISBN-13': '9780722538562', 'Title': 'The Beat Candida Cookbook', 'Authors': ['Erica White'], 'Publisher': 'HarperCollins UK', 'Year': '1999', 'Language': 'en'}"
4,"Alfred's Self-Teaching Adult Piano Course: The New, Easy and Fun Way to Teach Yourself to Play( Book & CD)",9780739052051,"{'ISBN-13': '9780739052051', 'Title': ""Alfred's Self-Teaching Adult Piano Course - The New, Easy And Fun Way To Teach Yourself To Play"", 'Authors': ['Willard A. Palmer', 'Morton Manus'], 'Publisher': 'Alfred Music Publishing', 'Year': '2008', 'Language': 'en'}"
5,The Eternal City: Rome & the Origins of Catholic Christianity,9780988442504,"{'ISBN-13': '9780988442504', 'Title': 'The Eternal City', 'Authors': ['Taylor R. Marshall'], 'Publisher': '', 'Year': '2012', 'Language': 'en'}"
6,Jordan,9780521598958,"{'ISBN-13': '9780521598958', 'Title': 'A History Of Jordan', 'Authors': ['Philip Robins'], 'Publisher': 'Cambridge University Press', 'Year': '2004', 'Language': 'en'}"
7,Socioeconomic Change and Land Use in Africa: The Transformation of Property Rights in Maasailand,9781403980052,"{'ISBN-13': '9781403980052', 'Title': 'Socioeconomic Change And Land Use In Africa - The Transformation Of Property Rights In Maasailand', 'Authors': ['Esther Mwangi'], 'Publisher': 'Palgrave Macmillan', 'Year': '2007', 'Language': 'en'}"
8,When Someone You Love Has a Mental Illness,9780874776959,"{'ISBN-13': '9780874776959', 'Title': 'When Someone You Love Has A Mental Illness - A Handbook For Family, Friends, And Caregivers, Revised And Expanded', 'Authors': ['Rebecca Woolis'], 'Publisher': 'Penguin', 'Year': '1992', 'Language': 'en'}"
9,Flower Girl,9781368008280,"{'ISBN-13': '9781368008280', 'Title': 'The Flower Girl', 'Authors': ['Laura Godwin'], 'Publisher': 'Disney-Hyperion', 'Year': '2017', 'Language': 'en'}"
