,0,1,2
0,"Louise Bourgeois Destruction of the Father / Reconstruction of the Father: Writings and Interviews, 1923-1997",9780262522465,"{'ISBN-13': '9780262522465', 'Title': 'Destruction Of The Father Reconstruction Of The Father - Writings And Interviews, 1923-1997', 'Authors': ['Louise Bourgeois'], 'Publisher': 'Mit Press', 'Year': '1998', 'Language': 'en'}"
1,A Mindfulness-Based Stress Reduction Workbook for Anxiety,9781608829736,"{'ISBN-13': '9781608829736', 'Title': 'A Mindfulness-Based Stress Reduction Workbook For Anxiety', 'Authors': ['Bob Stahl', 'Florence Meleo-Meyer', 'Lynn Koerbel'], 'Publisher': 'New Harbinger Publications Incorporated', 'Year': '2014', 'Language': 'en'}"
2,The Helper,9780800792978,"{'ISBN-13': '9780800792978', 'Title': 'The Helper', 'Authors': ['Catherine Marshall'], 'Publisher': 'Chosen Books', 'Year': '2001', 'Language': 'en'}"
3,"Pennsylvania Academy of the Fine Arts, 1805-2005: 200 Years of Excellence",9780943836256,"{'ISBN-13': '9780943836256', 'Title': 'Pennsylvania Academy Of The Fine Arts - 200 Years Of Excellence', 'Authors': ['Pennsylvania Academy of the Fine Arts', 'Mark Hain'], 'Publisher': 'University of Pennsylvania Press', 'Year': '2005', 'Language': 'en'}"
4,Mary Engelbreit 2016 Deluxe Wall Calendar: Never Give Up,9781449461584,{}
5,Puglia (The Silver Spoon's),9780714868882,"{'ISBN-13': '9780714868882', 'Title': 'Puglia', 'Authors': ['The Silver Spoon Kitchen'], 'Publisher': 'Phaidon Press', 'Year': '2015', 'Language': 'en'}"
6,Stickerbomb Monsters,9781856698955,"{'ISBN-13': '9781856698955', 'Title': 'Stickerbomb Monsters', 'Authors': [''], 'Publisher': 'Laurence King Publishing', 'Year': '2012', 'Language': 'en'}"
7,Physically Based Rendering: From Theory to Implementation (The Interactive 3d Technology Series),9780125531801,"{'ISBN-13': '9780125531801', 'Title': 'Physically Based Rendering - From Theory To Implementation', 'Authors': ['Matt Pharr', 'Greg Humphreys'], 'Publisher': 'Morgan Kaufmann', 'Year': '2004', 'Language': 'en'}"
8,Urantia Study Aids,9798637775477,"{'ISBN-13': '9798637775477', 'Title': 'Study Aids - The Urantia Book: A Visual Summary', 'Authors': ['Hara Davis'], 'Publisher': '', 'Year': '2020', 'Language': 'en'}"
9,Organizational Stress,9781315013930,{}
