,0,1,2
0,Juegos Y Ejercicios De Malabares (Spanish Edition),9788495883490,"{'ISBN-13': '9788495883490', 'Title': 'Juegos y ejercicios de malabares', 'Authors': ['Javier Alberto Bernal Ruiz'], 'Publisher': 'Wanceulen Editorial Sl', 'Year': '2003', 'Language': 'es'}"
1,BLACK'S LAW DICTIONARY;10TH EDITION (Black's Law Dictionary (Standard Edition)),9780314613004,"{'ISBN-13': '9780314613004', 'Title': ""Black's Law Dictionary"", 'Authors': ['Bryan A. Garner'], 'Publisher': ""Claitor's Pub Division"", 'Year': '2014', 'Language': 'en'}"
2,Burn Fat Fast for High Performance Basketball: Fat Burning Juice Recipes to Help You Win More!,9781514868249,"{'ISBN-13': '9781514868249', 'Title': 'Burn Fat Fast For High Performance Basketball - Fat Burning Juice Recipes To Help You Win More!', 'Authors': ['Joseph Correa (Certified Sports Nutritionist)'], 'Publisher': 'CreateSpace', 'Year': '2015', 'Language': 'en'}"
3,"Ageless Pilates: The Secret to Moving Comfortably, Easily and Pain-free for the Rest of Your Life",9780982317006,"{'ISBN-13': '9780982317006', 'Title': 'Ageless Pilates - The Secret To Moving Comfortably, Easily And Pain-Free For The Rest Of Your Life', 'Authors': ['Christine Binnendyk'], 'Publisher': '', 'Year': '2010', 'Language': 'en'}"
4,Applications of Furrow and Micro Irrigation in Arid and Semi-Arid Regions (Research Advances in Sustainable Micro Irrigation),9781774632314,"{'ISBN-13': '9781774632314', 'Title': 'Applications Of Furrow And Micro Irrigation In Arid And Semi-Arid Regions', 'Authors': ['Taylor & Francis Group'], 'Publisher': 'Apple Academic Press', 'Year': '2021', 'Language': 'en'}"
5,Historic Maps of Armenia: The Cartographic Heritage,9781860649790,"{'ISBN-13': '9781860649790', 'Title': 'Historic Maps Of Armenia - The Cartographic Heritage', 'Authors': ['Rouben Galichian'], 'Publisher': 'I.B. Tauris', 'Year': '2004', 'Language': 'en'}"
6,Life After Death: The Evidence,9781621572824,"{'ISBN-13': '9781621572824', 'Title': 'Life After Death - The Evidence', 'Authors': [""Dinesh D'Souza""], 'Publisher': 'Salem Books', 'Year': '2015', 'Language': 'en'}"
7,Coffins of the Brave: Lake Shipwrecks of the War of 1812 (Ed Rachal Foundation Nautical Archaeology Series),9781623490324,"{'ISBN-13': '9781623490324', 'Title': 'Coffins Of The Brave - Lake Shipwrecks Of The War Of 1812', 'Authors': ['Kevin J. Crisman'], 'Publisher': 'Texas A&M University Press', 'Year': '2014', 'Language': 'en'}"
8,Anatomy and Physiology Coloring Workbook: A Complete Study Guide,9780134459363,"{'ISBN-13': '9780134459363', 'Title': 'Anatomy And Physiology Coloring Workbook - A Complete Study Guide', 'Authors': ['Elaine Nicpon Marieb', 'Simone Brito'], 'Publisher': 'Pearson', 'Year': '2017', 'Language': 'en'}"
9,Diecast Toy Aircraft: An International Guide,9781872727233,"{'ISBN-13': '9781872727233', 'Title': 'Diecast Toy Aircraft - An International Guide', 'Authors': ['Mike Richardson', 'Sue Richardson'], 'Publisher': '', 'Year': '1997', 'Language': 'en'}"
