,0,1,2
0,The Adventures of Captain Mission: Volume One,9781514277539,"{'ISBN-13': '9781514277539', 'Title': 'The Adventures Of Captain Mission - Volume One', 'Authors': ['Mission'], 'Publisher': 'CreateSpace', 'Year': '2015', 'Language': 'en'}"
1,Need You Now,9780990617204,"{'ISBN-13': '9780990617204', 'Title': 'Need You Now - A Story Of Hope', 'Authors': ['Plumb', 'Tiffany Lee'], 'Publisher': 'Shoe Publishing', 'Year': '2014', 'Language': 'en'}"
2,The Itsy Bitsy Snowman,9781481448376,"{'ISBN-13': '9781481448376', 'Title': 'The Itsy Bitsy Snowman', 'Authors': ['Jeffrey Burton'], 'Publisher': 'Simon and Schuster', 'Year': '2015', 'Language': 'en'}"
3,Break Point,9781421418209,"{'ISBN-13': '9781421418209', 'Title': 'Breakpoint - The Changing Marketplace For Higher Education', 'Authors': ['Jon McGee'], 'Publisher': 'JHU Press', 'Year': '2015', 'Language': 'en'}"
4,By Paul Tingay Seychelles Travel Pack (Globetrotter Travel Packs) (Fifth Edition) [Paperback],9781780093888,"{'ISBN-13': '9781780093888', 'Title': 'Seychelles', 'Authors': ['Paul Tingay'], 'Publisher': 'New Holland Pub Limited', 'Year': '2013', 'Language': 'en'}"
5,Current Controversies - Teen Pregnancy and Parenting (hardcover edition),9780737732962,"{'ISBN-13': '9780737732962', 'Title': 'Teen Pregnancy And Parenting', 'Authors': ['Lisa Frick'], 'Publisher': 'Greenhaven Press', 'Year': '2007', 'Language': 'en'}"
6,Cyprus (National Geographic Adventure Map),9781566956239,{}
7,Green Infrastructure: Incorporating Plants and Enhancing Biodiversity in Buildings and Urban Environments,9780415521246,"{'ISBN-13': '9780415521246', 'Title': 'Green Infrastructure - Incorporating Plants And Enhancing Biodiversity In Buildings And Urban Environments', 'Authors': ['John W. Dover'], 'Publisher': 'Routledge', 'Year': '2015', 'Language': 'en'}"
8,South Africa (Collins),9780007113439,{}
9,"Great Grilled Cheese: 50 Innovative Recipes for Stove Top, Grill, and Sandwich Maker",9781584793380,"{'ISBN-13': '9781584793380', 'Title': 'Great Grilled Cheese - 50 Innovative Recipes For Stovetop, Grill, And Sandwich Maker', 'Authors': ['Laura Werlin'], 'Publisher': 'Stewart, Tabori and Chang', 'Year': '2004', 'Language': 'en'}"
