,0,1,2
0,Collected Poems,9780374529208,"{'ISBN-13': '9780374529208', 'Title': 'Collected Poems', 'Authors': ['Philip Larkin'], 'Publisher': 'Farrar, Straus and Giroux', 'Year': '2004', 'Language': 'en'}"
1,Ganymede (The Clockwork Century),9781509827312,"{'ISBN-13': '9781509827312', 'Title': 'Ganymede', 'Authors': ['Cherie Priest'], 'Publisher': 'MacMillan', 'Year': '2016', 'Language': 'en'}"
2,Hardpressed: The Hacker Series #2,9781455591725,"{'ISBN-13': '9781455591725', 'Title': 'Hardpressed - The Hacker Series #2', 'Authors': ['Meredith Wild'], 'Publisher': 'Forever', 'Year': '2015', 'Language': 'en'}"
3,The Photographer: Into War-torn Afghanistan with Doctors Without Borders,9781596433755,"{'ISBN-13': '9781596433755', 'Title': 'The DPhotographer - Into War-Torn Afghanistan With Doctors Without Borders', 'Authors': ['Emmanuel Guibert', 'Didier Lefèvre', 'Frédéric Lemercier'], 'Publisher': 'Macmillan', 'Year': '2009', 'Language': 'en'}"
4,"Travel, Tourism and Art (Current Developments in the Geographies of Leisure and Tourism)",9781472410399,"{'ISBN-13': '9781472410399', 'Title': 'Travel, Tourism And Art', 'Authors': ['Tijana Rakic'], 'Publisher': 'Lund Humphries Publishers', 'Year': '2013', 'Language': 'en'}"
5,"The Endocrine System: Hormones, Growth, and Development (The Library of Sexual Health)",9781435850620,"{'ISBN-13': '9781435850620', 'Title': 'The Endocrine System - Hormones, Growth, And Development', 'Authors': ['Michael R. Wilson'], 'Publisher': 'The Rosen Publishing Group, Inc', 'Year': '2009', 'Language': 'en'}"
6,The Celtic Seers' Source Book: Vision and Magic in the Druid Tradition,9780713727807,"{'ISBN-13': '9780713727807', 'Title': ""The Celtic Seers' Source Book - Vision And Magic In The Druid Tradition"", 'Authors': ['John Matthews'], 'Publisher': 'Cassell Illustrated', 'Year': '1999', 'Language': 'en'}"
7,tmux: Productive Mouse-Free Development,9781680502213,"{'ISBN-13': '9781680502213', 'Title': 'Tmux 2 - Productive Mouse-Free Development', 'Authors': ['Brian P. Hogan'], 'Publisher': 'Pragmatic Bookshelf', 'Year': '2016', 'Language': 'en'}"
8,Floriculture: Principles and Species,9780130462503,"{'ISBN-13': '9780130462503', 'Title': 'Floriculture - Principles And Species', 'Authors': ['John M. Dole', 'Harold F. Wilkins'], 'Publisher': 'Prentice Hall', 'Year': '2005', 'Language': 'en'}"
9,"Flash: The Homeless Donkey Who Taught Me about Life, Faith, and Second Chances",9781414397849,"{'ISBN-13': '9781414397849', 'Title': 'Flash - The Homeless Donkey Who Taught Me About Life, Faith, And Second Chances', 'Authors': ['Rachel Anne Ridge'], 'Publisher': 'Tyndale Momentum', 'Year': '2016', 'Language': 'en'}"
