,0,1,2
0,The Shaker Legacies: Hancock and Mount Lebanon,9780764349331,"{'ISBN-13': '9780764349331', 'Title': 'The Shaker Legacies - Hancock And Mount Lebanon', 'Authors': ['Joseph R. Votano'], 'Publisher': 'Schiffer Publishing', 'Year': '2015', 'Language': 'en'}"
1,Chicago Streets (Rand McNally Folded Map: Cities),9780528007842,{}
2,Collecting Antique Marbles: Identification and Price Guide,9780873498227,"{'ISBN-13': '9780873498227', 'Title': 'Collecting Antique Marbles - Identification And Price Guide', 'Authors': ['Paul Baumann'], 'Publisher': 'Krause Publications', 'Year': '2004', 'Language': 'en'}"
3,Agates Inside Out,9781891143977,"{'ISBN-13': '9781891143977', 'Title': 'Agates Inside Out', 'Authors': ['Karen A. Brzys'], 'Publisher': 'Gitchee Gumee Press', 'Year': '2010', 'Language': 'en'}"
4,Ionic in Action: Hybrid Mobile Apps with Ionic and AngularJS,9781633430082,"{'ISBN-13': '9781633430082', 'Title': 'Ionic In Action - Hybrid Mobile Apps With Ionic And AngularJS', 'Authors': ['Jeremy Wilken'], 'Publisher': 'Manning Publications', 'Year': '2015', 'Language': 'en'}"
5,"Field Guide to Wilderness Medicine: Expert Consult - Online and Print, 4e",9780323100458,"{'ISBN-13': '9780323100458', 'Title': 'Field Guide To Wilderness Medicine', 'Authors': ['Paul S. Auerbach', 'Benjamin B. Constance', 'Luanne Freer'], 'Publisher': 'Mosby', 'Year': '2013', 'Language': 'en'}"
6,Gandhi: A Spiritual Biography,9780300185966,"{'ISBN-13': '9780300185966', 'Title': 'Gandhi - A Spiritual Biography', 'Authors': ['Arvind Sharma'], 'Publisher': 'Yale University Press', 'Year': '2013', 'Language': 'en'}"
7,The Black Wall of Silence: A Novel,9781457532504,"{'ISBN-13': '9781457532504', 'Title': 'The Black Wall Of Silence', 'Authors': ['Paul Morrissey'], 'Publisher': 'Dog Ear Publishing', 'Year': '2015', 'Language': 'en'}"
8,"Baha'i Basics: A Guide to the Beliefs, Practices, and History of the Baha'i Faith",9781618510174,"{'ISBN-13': '9781618510174', 'Title': ""Bahá'í Basics - A Guide to the Beliefs, Practices, and History of the Bahá'í Faith"", 'Authors': ['Frances Worthington'], 'Publisher': ""Baha'I Pub"", 'Year': '2012', 'Language': 'en'}"
9,"Salt Block Cooking: 70 Recipes for Grilling, Chilling, Searing, and Serving on Himalayan Salt Blocks",9781449430559,"{'ISBN-13': '9781449430559', 'Title': 'Salt Block Cooking - 70 Recipes For Grilling, Chilling, Searing, And Serving On Himalayan Salt Blocks', 'Authors': ['Mark Bitterman', 'Andrew Schloss'], 'Publisher': 'Andrews McMeel Publishing', 'Year': '2013', 'Language': 'en'}"
