,0,1,2
0,Passion for Reality: The Extraordinary Life of the Investing Pioneer Paul Cabot (Columbia Business School Publishing),9780231167468,"{'ISBN-13': '9780231167468', 'Title': 'Passion For Reality - The Extraordinary Life Of The Investing Pioneer Paul Cabot', 'Authors': ['Michael R. Yogg'], 'Publisher': 'Columbia University Press', 'Year': '2014', 'Language': 'en'}"
1,Lines in the Water: Nature and Culture at Lake Titicaca,9780520229594,"{'ISBN-13': '9780520229594', 'Title': 'Lines In The Water - Nature And Culture At Lake Titicaca', 'Authors': ['Ben Orlove'], 'Publisher': 'Univ of California Press', 'Year': '2002', 'Language': 'en'}"
2,Forty-Eight Minutes: A Night in the Life of the NBA,9780020360506,"{'ISBN-13': '9780020360506', 'Title': 'Forty-Eight Minutes - A Night In The Life Of The NBA', 'Authors': ['Bob Ryan', 'Terry Pluto'], 'Publisher': 'Simon & Schuster Books For Young Readers', 'Year': '1989', 'Language': 'en'}"
3,Training Young Distance Runners-3rd Edition,9781450468848,"{'ISBN-13': '9781450468848', 'Title': 'Training Young Distance Runners-3Rd Edition', 'Authors': ['Greene, Laurence S.', 'Pate, Russell'], 'Publisher': 'Human Kinetics', 'Year': '2014', 'Language': 'en'}"
4,A Year of Good Beer Page-A-Day Calendar 2016,9780761183020,{}
5,Adventures from the Land of Stories Boxed Set: The Mother Goose Diaries and Queen Red Riding Hood's Guide to Royalty,9780316261517,"{'ISBN-13': '9780316261517', 'Title': ""Adventures From The Land Of Stories Boxed Set - The Mother Goose Diaries And Queen Red Riding Hood's Guide To Royalty"", 'Authors': ['Chris Colfer'], 'Publisher': 'Little, Brown Books for Young Readers', 'Year': '2015', 'Language': 'en'}"
6,Drug Discovery Handbook,9783540709954,{}
7,A Baker's Field Guide to Doughnuts: More than 60 Warm and Fresh Homemade Treats (Baker's FG),9781558327887,"{'ISBN-13': '9781558327887', 'Title': ""A Baker's Field Guide To Doughnuts - More Than 60 Warm And Fresh Homemade Treats"", 'Authors': ['Dede Wilson'], 'Publisher': 'Houghton Mifflin Harcourt', 'Year': '2012', 'Language': 'en'}"
8,Seguridad y las bicicletas (Spanish Edition),9781432903428,"{'ISBN-13': '9781432903428', 'Title': 'Seguridad Y Las Bicicletas', 'Authors': ['Sue Barraclough'], 'Publisher': 'Capstone Classroom', 'Year': '2008', 'Language': 'es'}"
9,The ACT for Bad Test Takers,9780988760905,"{'ISBN-13': '9780988760905', 'Title': 'The ACT For Bad Test Takers', 'Authors': ['Moshe Ohayon'], 'Publisher': '', 'Year': '2012', 'Language': 'en'}"
