,0,1,2
0,Gentle Bridges: Conversations with the Dalai Lama on the Sciences of Mind,9781570628931,"{'ISBN-13': '9781570628931', 'Title': 'Gentle Bridges - Conversations With The Dalai Lama On The Sciences Of Mind', 'Authors': ['Jeremy W. Hayward', 'The Dalai Lama'], 'Publisher': 'Shambhala', 'Year': '2001', 'Language': 'en'}"
1,Knowledge and Christian Belief,9780802872043,"{'ISBN-13': '9780802872043', 'Title': 'Knowledge And Christian Belief', 'Authors': ['Alvin Plantinga'], 'Publisher': 'Wm. B. Eerdmans Publishing', 'Year': '2015', 'Language': 'en'}"
2,"Hacking Kickstarter, Indiegogo: How to Raise Big Bucks in 30 Days: Secrets to Running a Successful Crowd Funding Campaign on a Budget (Updated September 2015)",9781538068069,"{'ISBN-13': '9781538068069', 'Title': 'Hacking Kickstarter, Indiegogo - How To Raise Big Bucks In 30 Days (Secrets To Running A Successful Crowd Funding Campaign On A Budget): Secrets To Running A Crowdfunding Campaign On A Budget', 'Authors': ['Patrice Williams Marks'], 'Publisher': 'Nook Press', 'Year': '2015', 'Language': 'en'}"
3,Boost Your Score: Underground Calculator Programs for the ACT Test,9780615435930,"{'ISBN-13': '9780615435930', 'Title': 'Boost Your Score - Underground Calculator Programs For The ACT Test', 'Authors': ['Advantage Point', 'Devorah Goldblatt'], 'Publisher': '', 'Year': '2011', 'Language': 'en'}"
4,The Xenotext: Book 1,9781552453216,"{'ISBN-13': '9781552453216', 'Title': 'The Xenotext', 'Authors': ['Christian Bök'], 'Publisher': '', 'Year': '2015', 'Language': 'en'}"
5,Filipinos: Forgotten Asian Americans,9780840328977,"{'ISBN-13': '9780840328977', 'Title': 'Filipinos, Forgotten Asian Americans - A Pictorial Essay, 1763-Circa 1963', 'Authors': ['Fred Cordova'], 'Publisher': 'Dorothy Cordova', 'Year': '1983', 'Language': 'en'}"
6,How to Draw: drawing and sketching objects and environments from your imagination,9781933492735,"{'ISBN-13': '9781933492735', 'Title': 'How To Draw - Drawing And Sketching Objects And Environments From Your Imagination', 'Authors': ['Scott Robertson', 'Thomas Bertling'], 'Publisher': '', 'Year': '2013', 'Language': 'en'}"
7,Dream Alchemy: Shaping Our Dreams to Transform Our Lives,9780738747729,"{'ISBN-13': '9780738747729', 'Title': 'Dream Alchemy - Shaping Our Dreams To Transform Our Lives', 'Authors': ['Ted Andrews'], 'Publisher': 'Llewellyn Worldwide', 'Year': '2015', 'Language': 'en'}"
8,Entrepreneurial StrengthsFinder,9781595620828,"{'ISBN-13': '9781595620828', 'Title': 'Entrepreneurial StrengthsFinder', 'Authors': ['Jim Clifton', 'Sangeeta Bharadwaj Badal'], 'Publisher': '', 'Year': '2014', 'Language': 'en'}"
9,Grieving the Child I Never Knew,9780310350651,"{'ISBN-13': '9780310350651', 'Title': 'Grieving The Child I Never Knew - A Devotional For Comfort In The Loss Of Your Unborn Or Newly Born Child', 'Authors': ['Kathe Wunnenberg'], 'Publisher': '', 'Year': '2015', 'Language': 'en'}"
