,0,1,2
0,Comparative Criminal Justice Systems: A Topical Approach (6th Edition),9780132457521,"{'ISBN-13': '9780132457521', 'Title': 'Comparative Criminal Justice Systems - A Topical Approach', 'Authors': ['Philip L. Reichel'], 'Publisher': 'Prentice Hall', 'Year': '2012', 'Language': 'en'}"
1,Botswana Travel Map (Globetrotter Travel Map),9781853686467,{}
2,BONE #1: Out from Boneville,9780439706407,"{'ISBN-13': '9780439706407', 'Title': 'Out From Boneville', 'Authors': ['Jeff Smith'], 'Publisher': 'Scholastic Inc.', 'Year': '2005', 'Language': 'en'}"
3,Howard Carter Saves the World,9781540866493,"{'ISBN-13': '9781540866493', 'Title': 'Howard Carter Saves The World', 'Authors': ['Scott Perkins'], 'Publisher': 'Createspace Independent Publishing Platform', 'Year': '2016', 'Language': 'en'}"
4,Historical Dictionary of Zimbabwe,9780810834712,"{'ISBN-13': '9780810834712', 'Title': 'Historical Dictionary Of Zimbabwe', 'Authors': ['Steven C. Rubert', 'R. Kent Rasmussen'], 'Publisher': 'Historical Dictionaries of Africa', 'Year': '2001', 'Language': 'en'}"
5,"Origins: Christian Perspectives on Creation, Evolution, and Intelligent Design",9781592555734,"{'ISBN-13': '9781592555734', 'Title': 'Origins - Christian Perspectives On Creation, Evolution, And Intelligent Design', 'Authors': ['Deborah B. Haarsma', 'Loren D. Haarsma'], 'Publisher': '', 'Year': '2011', 'Language': 'en'}"
6,Icons of Men's Style,9781856697224,"{'ISBN-13': '9781856697224', 'Title': ""Icons Of Men's Style"", 'Authors': ['Josh Sims'], 'Publisher': 'Laurence King Publishing', 'Year': '2011', 'Language': 'en'}"
7,Welcome Baby (Boy),9781595830012,"{'ISBN-13': '9781595830012', 'Title': 'Welcome Baby - Boy', 'Authors': ['Welleran Poltarnees'], 'Publisher': '', 'Year': '2004', 'Language': 'en'}"
8,"Transplant Survivor: Now, That's Funny!",9781492747468,"{'ISBN-13': '9781492747468', 'Title': ""Transplant Survivor - Now, That's Funny!"", 'Authors': ['David Fraser Wright'], 'Publisher': 'CreateSpace', 'Year': '2013', 'Language': 'en'}"
9,Believing Jesus: Are You Willing to Risk Everything? A Journey Through the Book of Acts,9780849921971,"{'ISBN-13': '9780849921971', 'Title': 'Believing Jesus - Are You Willing To Risk Everything? A Journey Through The Book Of Acts', 'Authors': ['Lisa Harper'], 'Publisher': '', 'Year': '2015', 'Language': 'en'}"
