,0,1,2
0,Hockey Animals (My First NHL Book),9781770493445,"{'ISBN-13': '9781770493445', 'Title': 'Hockey Animals', 'Authors': ['Christopher Jordan'], 'Publisher': 'Tundra Books', 'Year': '2011', 'Language': 'en'}"
1,"Rug Hooker's Bible, The: The Best From 30 Years of Jane Olson's Rugger's Roundtable",9781881982463,"{'ISBN-13': '9781881982463', 'Title': ""The Rug Hooker's Bible - The Best From 30 Years Of Jane Olson's Rugger's Roundtable"", 'Authors': ['Jane Olson'], 'Publisher': 'Stackpole Books', 'Year': '2005', 'Language': 'en'}"
2,Lighthouses 2013 Calendar,9780767191470,"{'ISBN-13': '9780767191470', 'Title': '2013 Lighthouses Mini Wall', 'Authors': ['Mini Wall'], 'Publisher': '', 'Year': '2012', 'Language': 'en'}"
3,Ventures Level 1 Value Pack (Student's Book with Audio CD and Workbook with Audio CD),9781107612303,{}
4,"You, Your Relationship & Your ADD: A Workbook",9781572242999,"{'ISBN-13': '9781572242999', 'Title': 'You, Your Relationship, And Your ADD', 'Authors': ['Michael T. Bell'], 'Publisher': 'New Harbinger Publications Incorporated', 'Year': '2002', 'Language': 'en'}"
5,American Heroes in Special Operations,9780805447125,"{'ISBN-13': '9780805447125', 'Title': 'American Heroes In Special Operations', 'Authors': ['Oliver North'], 'Publisher': 'B&H Publishing Group', 'Year': '2010', 'Language': 'en'}"
6,The Autobiography,9780345350688,"{'ISBN-13': '9780345350688', 'Title': 'The Autobiography Of Malcolm X', 'Authors': ['Malcolm X'], 'Publisher': '', 'Year': '1999', 'Language': 'en'}"
7,The 2013-2018 World Outlook for Cystic Fibrosis Drugs,9789241565707,"{'ISBN-13': '9789241565707', 'Title': 'World Health Statistics 2019 - Monitoring Health For The Sdgs, Sustainable Development Goals', 'Authors': ['World Health Organization'], 'Publisher': '', 'Year': '2019', 'Language': 'en'}"
8,"Vaka Moana, Voyages of the Ancestors: The Discovery and Settlement of the Pacific",9780824832131,"{'ISBN-13': '9780824832131', 'Title': 'Vaka Moana, Voyages Of The Ancestors - The Discovery And Settlement Of The Pacific', 'Authors': ['K. R. Howe'], 'Publisher': 'University of Hawaii Press', 'Year': '2007', 'Language': 'en'}"
9,Shrek the Musical,9781603781350,{}
