,0,1,2
0,A Shade of Vampire 16: An End of Night,9781514709900,"{'ISBN-13': '9781514709900', 'Title': 'A Shade Of Vampire 16 - An End Of Night', 'Authors': ['Bella Forrest'], 'Publisher': 'CreateSpace', 'Year': '2015', 'Language': 'en'}"
1,The Legend of Old Befana,9780152438173,"{'ISBN-13': '9780152438173', 'Title': 'The Legend Of Old Befana - An Italian Christmas Story', 'Authors': [''], 'Publisher': 'Houghton Mifflin Harcourt', 'Year': '1980', 'Language': 'en'}"
2,Clarissa Pinkola Estes Live: Theatre of the Imagination,9781591793830,{}
3,Principles and Prevention of Corrosion,9780133599930,"{'ISBN-13': '9780133599930', 'Title': 'Principles And Prevention Of Corrosion', 'Authors': ['Denny A. Jones'], 'Publisher': 'Pearson College Division', 'Year': '1996', 'Language': 'en'}"
4,Quran in English: Clear and Easy to Understand. Modern English Translation.,9781500870225,"{'ISBN-13': '9781500870225', 'Title': 'Quran In English - Clear And Easy To Understand. Modern English Translation', 'Authors': ['Talal Itani'], 'Publisher': '', 'Year': '2014', 'Language': 'en'}"
5,Opening the Bidding (Official Better Bridge),9780939460373,"{'ISBN-13': '9780939460373', 'Title': 'Improving Your Judgment 1 - Opening The Bidding', 'Authors': ['Audrey Grant'], 'Publisher': 'Baron/Barclay Bridge Supplies', 'Year': '2007', 'Language': 'en'}"
6,Endometriosis,9780071412483,"{'ISBN-13': '9780071412483', 'Title': 'Endometriosis - The Complete Reference For Taking Charge Of Your Health', 'Authors': ['Mary Lou Ballweg', 'Endometriosis Association'], 'Publisher': 'McGraw Hill Professional', 'Year': '2003', 'Language': 'en'}"
7,"Band of Brothers: E Company, 506th Regiment, 101st Airborne from Normandy to Hitler's Eagle's Nest",9780743224543,"{'ISBN-13': '9780743224543', 'Title': ""Band Of Brothers - E Company, 506Th Regiment, 101St Airborne From Normandy To Hitler's Eagle's Nest"", 'Authors': ['Stephen E. Ambrose'], 'Publisher': 'Simon & Schuster', 'Year': '2001', 'Language': 'en'}"
8,Creating a New Old House: Yesterday's Character for Today's Home (American Institute Architects),9781561587926,"{'ISBN-13': '9781561587926', 'Title': ""Creating A New Old House - Yesterday's Character For Today's Home"", 'Authors': ['Russell Versaci'], 'Publisher': 'Taunton Press', 'Year': '2007', 'Language': 'en'}"
9,Creation & Evolution Chart (Clear Reasons to Doubt Darwinian Evolution),9780965508285,"{'ISBN-13': '9780965508285', 'Title': 'Clear Reasons To Doubt Darwinian Evolution - Creation And Evolution Wall Chart', 'Authors': ['Rose Publishing'], 'Publisher': '', 'Year': '1997', 'Language': 'en'}"
