,0,1,2
0,God Breathes on Blended Families (Second Edition),9780984110902,{}
1,The 2009 Import and Export Market for Oral or Dental Hygiene Preparations and Denture Fixative Pastes and Powders in North America & the Caribbean,9780546049015,{}
2,Everyday Fashions of the Twenties: As Pictured in Sears and Other Catalogs (Dover Fashion and Costumes),9780486241340,"{'ISBN-13': '9780486241340', 'Title': 'Everyday Fashions Of The Twenties As Pictured In Sears And Other Catalogs', 'Authors': ['Stella Blum'], 'Publisher': 'Courier Corporation', 'Year': '1981', 'Language': 'en'}"
3,Oldsmobile V-8 Engines: How to Build Max Performance,9781613251744,"{'ISBN-13': '9781613251744', 'Title': 'Oldsmobile V-8 Engines - How To Build Max Performance', 'Authors': ['Bill Trovato'], 'Publisher': 'CarTech Inc', 'Year': '2015', 'Language': 'en'}"
4,A Drop of Blood (Let's-Read-and-Find-Out Science 2),9780812458190,"{'ISBN-13': '9780812458190', 'Title': 'A Drop Of Blood', 'Authors': ['Paul Showers', 'Edward Miller'], 'Publisher': 'Perfection Learning', 'Year': '2004', 'Language': 'en'}"
5,Birds of Kenya's Rift Valley (WILDGuides),9780691159072,"{'ISBN-13': '9780691159072', 'Title': ""Birds Of Kenya's Rift Valley"", 'Authors': ['Adam Scott Kennedy'], 'Publisher': 'Princeton University Press', 'Year': '2014', 'Language': 'en'}"
6,Prophets and the Prophetic Movement: God's Prophetic Move Today,9780939868049,"{'ISBN-13': '9780939868049', 'Title': 'Prophets And The Prophetic Movement', 'Authors': ['Bill Hamon'], 'Publisher': 'Destiny Image Pub', 'Year': '1990', 'Language': 'en'}"
7,Up from the Grave (Night Huntress),9780062076113,"{'ISBN-13': '9780062076113', 'Title': 'Up From The Grave - A Night Huntress Novel', 'Authors': ['Jeaniene Frost'], 'Publisher': 'Avon', 'Year': '2014', 'Language': 'en'}"
8,Mad Dogs (CHERUB),9780340911716,"{'ISBN-13': '9780340911716', 'Title': 'Mad Dogs', 'Authors': ['Robert Muchamore'], 'Publisher': 'Hodder & Stoughton', 'Year': '2007', 'Language': 'en'}"
9,The Wealth of Nations: The Economics Classic - A selected edition for the contemporary reader,9780857080776,"{'ISBN-13': '9780857080776', 'Title': 'The Wealth Of Nations - The Economics Classic - A Selected Edition For The Contemporary Reader', 'Authors': ['Adam Smith'], 'Publisher': 'John Wiley & Sons', 'Year': '2010', 'Language': 'en'}"
