,0,1,2
0,Simply Raw 2016 Wall Calendar: Vegetable Portraits with Raw Food Recipes,9781631360428,{}
1,The Carolina Rice Kitchen: The African Connection (Culinary History),9781570032080,"{'ISBN-13': '9781570032080', 'Title': 'Colonial South Carolina - A History', 'Authors': ['Robert M. Weir'], 'Publisher': 'Univ of South Carolina Press', 'Year': '1997', 'Language': 'en'}"
2,"Dalmatia/Istra Geographical Gizi Map (Croatia, Montenegro, Slovenia Coast) (English, French, Italian, German and Russian Edition)",9789632163147,{}
3,Renaissance Philosophy (History of Western Philosophy),9780192891846,"{'ISBN-13': '9780192891846', 'Title': 'Renaissance Philosophy', 'Authors': ['Brian P. Copenhaver', 'Distinguished Professor and Udvar-Hazy Chair of Philosophy and History Brian P Copenhaver', 'Charles B. Schmitt'], 'Publisher': 'Oxford University Press on Demand', 'Year': '1992', 'Language': 'en'}"
4,Roman Imperial Texts: A Sourcebook,9780800699116,"{'ISBN-13': '9780800699116', 'Title': 'Roman Imperial Texts - A Sourcebook', 'Authors': ['Mark Reasoner'], 'Publisher': 'Fortress Press', 'Year': '2013', 'Language': 'en'}"
5,Photochemistry of Vision (Handbook of Sensory Physiology),9783642650666,"{'ISBN-13': '9783642650666', 'Title': 'Photochemistry Of Vision', 'Authors': ['Herbert J.A. Dartnall'], 'Publisher': 'Springer Science & Business Media', 'Year': '2012', 'Language': 'en'}"
6,Islam Dismantled: The Mental Illness of Prophet Muhammad,9781926800066,"{'ISBN-13': '9781926800066', 'Title': 'Islam Dismantled - The Mental Illness Of Prophet Muhammad', 'Authors': ['Sujit Das'], 'Publisher': 'Felibri.com', 'Year': '2012', 'Language': 'en'}"
7,Curious George the Movie: Touch and Feel Book,9780618605873,"{'ISBN-13': '9780618605873', 'Title': 'Curious George, The Movie - Touch And Feel Book', 'Authors': ['Margret Rey', 'Hans Augusto Rey'], 'Publisher': 'Houghton Mifflin Harcourt', 'Year': '2006', 'Language': 'en'}"
8,Squid: The Definitive Guide,9780596001629,"{'ISBN-13': '9780596001629', 'Title': 'Squid - The Definitive Guide', 'Authors': ['Duane Wessels'], 'Publisher': 'Oreilly & Associates Incorporated', 'Year': '2004', 'Language': 'en'}"
9,The Art & Science of Professional Makeup,9780873503617,"{'ISBN-13': '9780873503617', 'Title': 'The Art And Science Of Professional Makeup', 'Authors': ['Stan Place', 'Bobbi Ray Madry'], 'Publisher': 'Milady Publishing Corporation', 'Year': '1989', 'Language': 'en'}"
