,0,1,2
0,Ireland from the Air,9788854008311,"{'ISBN-13': '9788854008311', 'Title': 'Ireland From The Air', 'Authors': ['Federica De Luca'], 'Publisher': 'White Star Editions', 'Year': '2007', 'Language': 'en'}"
1,Post-Traumatic Church Syndrome: A Memoir of Humor and Healing,9781501124037,"{'ISBN-13': '9781501124037', 'Title': 'Post-Traumatic Church Syndrome - A Memoir Of Humor And Healing', 'Authors': ['Reba Riley'], 'Publisher': 'Simon and Schuster', 'Year': '2015', 'Language': 'en'}"
2,Evaluation Roots: Tracing Theorists' Views and Influences,9780761928935,"{'ISBN-13': '9780761928935', 'Title': ""Evaluation Roots - Tracing Theorists' Views And Influences"", 'Authors': ['Marvin C. Alkin', 'Marvin C.. Alkin'], 'Publisher': 'SAGE Publications, Incorporated', 'Year': '2004', 'Language': 'en'}"
3,The New Key to Costa Rica,9781569754306,"{'ISBN-13': '9781569754306', 'Title': 'The New Key To Costa Rica', 'Authors': ['Beatrice Blake', 'Anne Becher'], 'Publisher': '', 'Year': '2004', 'Language': 'en'}"
4,Let's Ride Bikes! (Sports and Activities),9780736853644,"{'ISBN-13': '9780736853644', 'Title': ""Let's Ride Bikes!"", 'Authors': ['Carol K. Lindeen'], 'Publisher': 'Capstone', 'Year': '2006', 'Language': 'en'}"
5,Feltlicious: Needle-Felted Treats to Make & Give,9781936096640,"{'ISBN-13': '9781936096640', 'Title': 'Feltlicious - Needle-Felted Treats To Make & Give', 'Authors': ['Kari Chapin', 'Kerri Wessel'], 'Publisher': 'Sixth & Spring Books', 'Year': '2013', 'Language': 'en'}"
6,Close Up Photography in Nature,9780415835893,"{'ISBN-13': '9780415835893', 'Title': 'Close Up Photography In Nature', 'Authors': ['John Gerlach', 'Barbara Gerlach'], 'Publisher': 'Focal Press', 'Year': '2014', 'Language': 'en'}"
7,MOS 2013 Study Guide for Microsoft Excel Expert (MOS Study Guide),9780735669215,"{'ISBN-13': '9780735669215', 'Title': 'MOS 2013 Study Guide For Microsoft Excel Expert', 'Authors': ['Mark Dodge'], 'Publisher': '', 'Year': '2013', 'Language': 'en'}"
8,The Translation Studies Reader,9780415319201,{}
9,The Edge of Evolution: The Search for the Limits of Darwinism,9780743296229,"{'ISBN-13': '9780743296229', 'Title': 'The Edge Of Evolution - The Search For The Limits Of Darwinism', 'Authors': ['Michael J. Behe'], 'Publisher': 'Simon and Schuster', 'Year': '2008', 'Language': 'en'}"
