,0,1,2
0,"Nutrition, Exercise, and Behavior: An Integrated Approach to Weight Management",9781305258778,"{'ISBN-13': '9781305258778', 'Title': 'Nutrition, Exercise, And Behavior: An Integrated Approach To Weight Management', 'Authors': ['Liane M. Summerfield'], 'Publisher': 'Cengage Learning', 'Year': '2015', 'Language': 'en'}"
1,DREAM BIG: Ninety-nine Steps to Network Marketing Success,9780984932900,"{'ISBN-13': '9780984932900', 'Title': 'Dream Big: Ninety-Nine Steps To Network Marketing Success', 'Authors': ['Doug Wead'], 'Publisher': '', 'Year': '2011', 'Language': 'en'}"
2,GARDENS IN THE DUNES: A Novel,9780684863320,"{'ISBN-13': '9780684863320', 'Title': 'Gardens In The Dunes - A Novel', 'Authors': ['Leslie Marmon Silko'], 'Publisher': 'Simon and Schuster', 'Year': '2000', 'Language': 'en'}"
3,Sparky: The Life and Art of Charles Schulz,9780811867900,"{'ISBN-13': '9780811867900', 'Title': 'Sparky - The Life And Art Of Charles Schulz', 'Authors': ['Beverly Gherman'], 'Publisher': 'Chronicle Books Llc', 'Year': '2010', 'Language': 'en'}"
4,The System: The Glory and Scandal of Big-Time College Football,9780385536615,"{'ISBN-13': '9780385536615', 'Title': 'The System - The Glory And Scandal Of Big-Time College Football', 'Authors': ['Jeff Benedict', 'Armen Keteyian'], 'Publisher': 'Doubleday', 'Year': '2013', 'Language': 'en'}"
5,Mindful Child Custody: Thinking Outside the Child Custody Box 10 Family Court Secrets Revealed,9781515027133,"{'ISBN-13': '9781515027133', 'Title': 'Mindful Child Custody - Thinking Outside The Child Custody Box 10 Family Court Secrets Revealed', 'Authors': ['Herman Gill, Ph.d.', 'Herman Gill Ph D'], 'Publisher': 'CreateSpace', 'Year': '2015', 'Language': 'en'}"
6,"Troubled Daughters, Twisted Wives: Stories from the Trailblazers of Domestic Suspense",9780143122548,"{'ISBN-13': '9780143122548', 'Title': 'Troubled Daughters, Twisted Wives - Stories From The Trailblazers Of Domestic Suspense', 'Authors': ['Sarah Weinman'], 'Publisher': 'Penguin', 'Year': '2013', 'Language': 'en'}"
7,Ebay Excellence: Making Easy Money The Ebay Way,9781515132615,"{'ISBN-13': '9781515132615', 'Title': 'Ebay Excellence - Making Easy Money The Ebay Way', 'Authors': ['Brad Jones'], 'Publisher': 'Createspace Independent Publishing Platform', 'Year': '2015', 'Language': 'en'}"
8,A Guide for the Perplexed: A Novel,9780393348880,"{'ISBN-13': '9780393348880', 'Title': 'A Guide For The Perplexed: A Novel', 'Authors': ['Dara Horn'], 'Publisher': 'W. W. Norton & Company', 'Year': '2014', 'Language': 'en'}"
9,Of Foreign Build: From Corporate Girl to Sea-Gypsy Woman,9780987551542,"{'ISBN-13': '9780987551542', 'Title': 'Of Foreign Build', 'Authors': ['Jackie Parry'], 'Publisher': '', 'Year': '2014', 'Language': 'en'}"
