,0,1,2
0,Hiding in Plain Sight: A Novel,9781594634109,"{'ISBN-13': '9781594634109', 'Title': 'Hiding In Plain Sight', 'Authors': ['Nuruddin Farah'], 'Publisher': 'Riverhead Books', 'Year': '2015', 'Language': 'en'}"
1,"Accra City & Ghana South Travel Reference Map 1:23,000 / 1:500,000",9781553415152,"{'ISBN-13': '9781553415152', 'Title': 'Accra 1: 23 000 / Ghana South 1: 500 000', 'Authors': ['International Travel Maps'], 'Publisher': '', 'Year': '2014', 'Language': 'de'}"
2,The Missing Piece,9781476791685,"{'ISBN-13': '9781476791685', 'Title': 'The Missing Piece - Finding The Better Part Of Me: A Love Journey', 'Authors': ['Rob Hill'], 'Publisher': 'Atria Books', 'Year': '2018', 'Language': 'en'}"
3,Mi Sueno de America/My American Dream (Spanish Edition),9781558855342,"{'ISBN-13': '9781558855342', 'Title': 'Mi Sueno De America/My American Dream', 'Authors': ['Yuliana Gallegos'], 'Publisher': 'Pinata Books', 'Year': '2009', 'Language': 'en'}"
4,The Hebrew Alphabet: Book of Rhymes for English Speaking Kids (Smart Kids Bright Future Children's Book Collection),9781491278901,"{'ISBN-13': '9781491278901', 'Title': 'The Hebrew Alphabet - Book Of Rhymes For English Speaking Kids', 'Authors': ['Yael Rosenberg', 'Sarah Mazor'], 'Publisher': 'CreateSpace', 'Year': '2013', 'Language': 'en'}"
5,James Martin's Great British Winter Cookbook,9781845330408,"{'ISBN-13': '9781845330408', 'Title': ""James Martin's Great British Winter Cookbook"", 'Authors': ['James Martin'], 'Publisher': '', 'Year': '2006', 'Language': 'en'}"
6,"Case in Point: Complete Case Interview Preparation, 5th edition",9780971015845,"{'ISBN-13': '9780971015845', 'Title': 'Case In Point - Complete Case Interview Preparation', 'Authors': ['Marc Cosentino'], 'Publisher': 'Ingram', 'Year': '2007', 'Language': 'en'}"
7,America's Most Haunted: The Secrets of Famous Paranormal Places,9780425270141,"{'ISBN-13': '9780425270141', 'Title': ""America's Most Haunted - The Secrets Of Famous Paranormal Places"", 'Authors': ['Theresa Argie', 'Eric Olsen'], 'Publisher': 'Berkley Publishing Group', 'Year': '2014', 'Language': 'en'}"
8,Applied Clinical Pharmacokinetics,9783319278834,"{'ISBN-13': '9783319278834', 'Title': 'Applied Clinical Pharmacokinetics And Pharmacodynamics Of Psychopharmacological Agents', 'Authors': ['Michael W. Jann', 'Scott R. Penzak', 'Lawrence J. Cohen'], 'Publisher': 'Springer', 'Year': '2016', 'Language': 'en'}"
9,CCNP Routing and Switching v2.0 Official Cert Guide Library,9781587206634,"{'ISBN-13': '9781587206634', 'Title': 'CCNP Routing And Switching V2.0 Official Cert Guide Library', 'Authors': ['Kevin Wallace', 'David Hucaby', 'Raymond Lacoste'], 'Publisher': 'Cisco Press', 'Year': '2014', 'Language': 'en'}"
